sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36
SN152,113132,-0.04006913435333885,-0.015144741606776502,-0.0065225178045009765,0.008346921597137706,-0.003977662870474649,0.010288102681556074,0.0007251397583097102,-0.009096370307301406,0.005854381501604142,0.0037306196515247713,-0.012992334137497953,-0.0014151082533866162,0.0037485876574976477,-0.000772646084612161,0.013872910465341719,0.004036282089387434,-0.002716686783075844,0.001985638278287884,0.0009056055890316338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN40,113165,-0.04472493132684439,-0.018040723051958578,0.007504748392848315,0.017767171932949126,-0.021739898576659006,0.005247416821104176,-0.0007041912669635347,0.0038099597147498005,0.004097360583232836,0.011136696849008351,0.01497416147193389,0.007741916278928963,-0.0004847471125341155,-0.005659964684840103,-0.005142307685095567,-0.0014319878491199792,0.007757197566018787,0.0017334454228690105,-0.0011066869169771992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN45,113167,-0.01607886464337255,-0.027170334531094086,0.006300925301729423,0.01218662750599601,-0.013783532172752962,0.013438010936530912,0.0007463109621777584,0.0019609012949932908,0.0011438927203424882,-0.0005360961978095946,-0.005593573852137045,-0.0025705172610794077,-0.010187807241000537,-0.0038569017634101283,-0.0019487234097391834,-0.01476537547487458,-0.0013515542576463871,0.0017382713101215046,0.0018431967451247692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN110,113115,-0.019727997455096142,-0.0280536608360266,0.010076915543281079,0.016086848414275726,-0.005942356986306891,0.014951211806616438,0.003462131117172469,0.01116716765818534,-0.007186855228924853,0.004274684304671286,-0.011953119980561635,0.005178945371372818,-0.005434322065821769,0.004472798144587992,0.0010023239365710703,0.001985937719022502,-0.0067752449791007455,-0.0021720294536937547,-0.001056559023186033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN96,113203,-0.05435509653244451,-0.006162475152642843,-0.01893383761536782,-0.006859541293231718,-0.002178192353786814,0.018086756752748706,-0.011340844040751788,-0.02524749089795386,0.01717249540115228,-0.003996040109713251,-0.0038810462006307013,0.006249353292550833,-0.011020584013748294,0.0035765937951084746,-0.00268446557574631,-0.005287272935421649,0.000997630946502019,-0.0005295274958317502,-0.0011852673777379896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1226,113012,0.2696611706957899,0.042425967820082545,0.06741443015622982,-0.08013305728183381,0.05291150752186398,0.05205940328672962,0.008039931135834453,0.02088852700600384,-0.005072014587599439,0.013134806862891382,0.0033808251998388877,-0.00730067333760103,-0.004868688964959815,-0.0032028692424195663,-0.003091806461713413,0.001282398940694995,-0.0001769120125762295,0.0006343591689460847,-7.333951248654632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2018,113036,-0.21576505358269232,0.033873402425601766,-0.014510076647905988,0.008132546743558098,0.01760421852795409,-0.001706678281371875,-0.0015021669709521924,-0.01055965946789692,-0.018379392407166337,0.0058532000528634595,-0.020826740904966258,0.005380603500609194,-0.002910566139567836,-0.0015322800060579079,-0.004712137422968216,0.002776589433380444,-0.001593155624477109,-0.0012693835475702847,-0.0007563999767794542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3470,113074,-0.1639185272605487,0.016304633341758332,0.025575306912723066,0.004081662332455083,-0.0064759841300753235,-0.02482830685098206,0.008975689928239855,0.01005199692838153,0.006503567800817422,0.004322466592395613,-0.008994129727506543,-0.004065591216465073,-0.005534825316011081,-0.024293591064197727,0.00899354876758959,0.005193166847576139,-0.0036186986321817163,-4.900823278615571e-05,-0.0002867491744762304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN11,113114,-0.21191406785055364,0.032479802194210775,-0.005903108507027259,-0.008825941812164043,0.0007898284366230179,0.0023374264402148087,-0.01283767531651032,-0.002763868209526171,0.005365442329622518,0.0018545718396255307,-0.010032675556429607,0.010655477515866204,0.0004468511187966961,-0.008259636012310115,-0.011342754818103588,-0.001481989251734714,-0.002376130716469977,-0.004108114939583895,0.0016677752105234978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN190,113145,-0.22606598610070933,0.03601109598916975,-0.0120798624656785,-0.0020660537987451295,0.006098364020834659,-0.003208448278351911,-0.015776295431169984,0.0014745415022706634,0.00860055862346236,-0.00033090418734675327,-0.006268193736530846,0.007157696912325981,0.0025498039141613527,-0.003786228686273898,-0.007802115386111864,0.003393952121799259,0.001990505475573831,0.006372533063499575,-0.00035021677813554643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN126,113121,-0.22912244713468444,0.03487038424173115,-0.008486579271955348,-0.004497564494888741,0.008227284230315785,0.004391059703066422,-0.008918972809999424,-0.0008940435548080849,-0.005355812772095073,0.006750529259178012,-0.012493875781168576,0.0016122439064449512,-0.0025874713819076136,0.007957819307128335,0.008064974482560444,-0.0021138059112530685,0.008567859105595512,0.0010343234465811696,0.0008674543507868905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN127,113122,-0.2316084743710679,0.03239157806367019,0.007785447819943158,-0.005120277379211215,-0.009530638698817083,0.009870401296128886,-0.00855241814699864,0.012284149792809871,0.009491378198682739,-0.0010853845220628717,0.005666505326079018,-0.009910771365707245,-0.004311544933827083,0.0051560047144731495,0.012538441391835544,-0.007564438954157512,-0.0052598127243174125,-7.971293832308306e-05,-0.0007106504075715983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN141,113128,-0.25146886420307507,0.04268859568868316,-0.020402135944005414,0.0013538056005812837,0.005258922155797185,-0.007406824318243881,-0.019519343593339303,0.010095081718708213,0.011515426552480976,-0.007810226116975241,0.011510776209056661,0.00705508478595983,0.00748023236474321,0.0028401448065235846,0.005220613893018091,0.0013126505891631918,0.001615711374901072,-0.002059332100885007,-0.0004880515666013853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN84,113202,-0.23065382928397188,0.01975299422909341,0.03620921303508198,-0.003055271916282435,0.007790700998731079,0.021739829356415486,0.009610834116752074,0.011706017329539159,-0.01075193035017772,-0.017587965723412004,0.011386506302905906,-0.0013649233359987088,0.0011541057426500481,0.004967538170694541,0.007290339737605363,0.0029053784530252607,0.0036657868161088934,-0.0004530515039305458,0.0004506916911039257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S153,112956,0.3683090074409208,0.12110338055503517,0.007542153755074514,0.036577664713558763,-0.02161159724138929,-0.015643485678787174,0.06346174625560182,0.0009124800307079285,0.02067123244328894,0.0045505891115638405,-0.0008880255887264815,0.008266831933124965,0.005687499487675423,-0.0015523044242131366,1.592242665436313e-05,-0.0015406281050049945,-0.00026758467852322076,-0.0002877836068165119,-4.5183438066859294e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN38,113163,0.18918429442343213,0.11084458937660714,-0.08226174670910195,-0.06342351062235253,0.01022363394365075,-0.0053807778099553135,-0.00673040031778053,-0.024363354233011773,-0.003915883601898783,-0.017598700459414605,-0.007962452104306773,0.0017002978522636938,-0.0029551239424902924,-0.0006775320228614409,0.0006499703204543647,-0.0006226534889211345,0.0009755017118470654,-0.00014356848634107698,-3.357004516609507e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.8266223912453708,0.06296267189309593,0.03321543266328058,0.02059372110242171,0.01665245876814113,0.010197388083091088,0.00881172403652052,0.004606664537690285,0.004183601769722116,0.0034424816053974915,0.0033567281090442335,0.0015112867100163857,0.001326587670963424,0.000862983745075768,0.0007471142157234297,0.000537641677247552,0.00029321566434381617,6.586178409822898e-05,1.0044718755500883e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
