"","OTU","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","Genus","top.group"
"548","Otu00044","S490",0.005,"S490","sample","357","High","Pavona_varians","T1","4.7","2","C27","","490","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"29","Otu00001","S2911",0.00433333333333333,"S2911","sample","351","High","Pavona_varians","T1","4.6","6","C27","","2911","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"63","Otu00008","S1526",0.00433333333333333,"S1526","sample","358","High","Pavona_varians","TF","4.8","11","C1","","1526","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"137","Otu00011","S1526",0.00433333333333333,"S1526","sample","358","High","Pavona_varians","TF","4.8","11","C1","","1526","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"30","Otu00001","S208",0.004,"S208","sample","354","Ambient","Pavona_varians","T0","4.1","6","C27","Yes","208","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"462","Otu00039","S1144",0.004,"S1144","sample","358","Ambient","Pavona_varians","T1","4.8","8","C1","","1144","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","uncultured","abund"
"499","Otu00039","SN222",0.004,"SN222","sample","356","Ambient","Pavona_varians","T1","5.0","8","C1","","N222","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","uncultured","abund"
"20","Otu00001","S1037",0.00366666666666667,"S1037","sample","358","Ambient","Pavona_varians","TF","4.8","9","C1","","1037","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"125","Otu00011","S1857",0.00366666666666667,"S1857","sample","362","High","Pavona_varians","T1","6.0","2","C27","","1857","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"306","Otu00026","S2629",0.00366666666666667,"S2629","sample","355","High","Pavona_varians","T1","3.8","3","C27","","2629","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"418","Otu00030","S554",0.00366666666666667,"S554","sample","354","Ambient","Pavona_varians","T1","4.1","1","C27","","554","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga","abund"
"1","Otu00001","S2214",0.00333333333333333,"S2214","sample","351","Ambient","Pavona_varians","TF","4.6","8","C27","","2214","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"19","Otu00001","S1803",0.00333333333333333,"S1803","sample","325","High","Pavona_varians","TF","2.6","11","C1","","1803","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"177","Otu00012","S664",0.00333333333333333,"S664","sample","361","Ambient","Pavona_varians","T1","6.8","5","C1","","664","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"183","Otu00012","S1556",0.00333333333333333,"S1556","sample","355","Ambient","Pavona_varians","TF","3.8","4","C27","","1556","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"4","Otu00001","S3246",0.003,"S3246","sample","353","High","Pavona_varians","T1","3.6","2","C1","","3246","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"21","Otu00001","S249",0.003,"S249","sample","360","Ambient","Pavona_varians","T1","2.0","5","C27","","249","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"286","Otu00026","S148",0.003,"S148","sample","356","High","Pavona_varians","T0","5.0","7","C1","","148","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"36","Otu00001","S3137",0.00266666666666667,"S3137","sample","359","High","Pavona_varians","T1","2.0","2","C27",NA,"3137","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"39","Otu00001","S2948",0.00233333333333333,"S2948","sample","351","High","Pavona_varians","TF","4.6","7","C27","","2948","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"378","Otu00027","S2001",0.00233333333333333,"S2001","sample","354","High","Pavona_varians","T1","4.1","11","C27","","2001","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"162","Otu00011","S832",0.002,"S832","sample","360","Ambient","Pavona_varians","TF","2.0","1","C27","","832","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"331","Otu00026","S955",0.002,"S955","sample","325","Ambient","Pavona_varians","TF","2.6","9","C1","","955","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"35","Otu00001","S616",0.00166666666666667,"S616","sample","355","High","Pavona_varians","T0","3.8","2","C27","","616","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"346","Otu00027","S1068",0.00166666666666667,"S1068","sample","356","High","Pavona_varians","T1","5.0","3","C1","","1068","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"352","Otu00027","S1857",0.00166666666666667,"S1857","sample","362","High","Pavona_varians","T1","6.0","2","C27","","1857","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"23","Otu00001","S1982",0.00133333333333333,"S1982","sample","351","High","Pavona_varians","T0","4.6","3","C27","","1982","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"132","Otu00011","S1108",0.00133333333333333,"S1108","sample","362","High","Pavona_varians","T0","6.0","9","C27","","1108","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"218","Otu00012","SN35b",0.00133333333333333,"SN35b","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"294","Otu00026","S1108",0.00133333333333333,"S1108","sample","362","High","Pavona_varians","T0","6.0","9","C27","","1108","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"413","Otu00030","SN191",0.00133333333333333,"SN191","sample","353","Ambient","Pavona_varians","TF","3.6","4","C1","","N191","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga","abund"
"17","Otu00001","S1068",0.001,"S1068","sample","356","High","Pavona_varians","T1","5.0","3","C1","","1068","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"24","Otu00001","S436",0.001,"S436","sample","357","Ambient","Pavona_varians","T1","4.7","4","C27","","436","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"135","Otu00011","S1943",0.001,"S1943","sample","358","High","Pavona_varians","T1","4.8","7","C1","","1943","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"3","Otu00001","S231",0.000666666666666667,"S231","sample","359","Ambient","Pavona_varians","T0","2.0","9","C27","","231","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"27","Otu00001","S1108",0.000666666666666667,"S1108","sample","362","High","Pavona_varians","T0","6.0","9","C27","","1108","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"76","Otu00008","S2849",0.000666666666666667,"S2849","sample","360","High","Pavona_varians","T1","2.0","3","C27","","2849","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"87","Otu00008","S3383",0.000666666666666667,"S3383","sample","356","High","Pavona_varians","TF","5.0","6","C1","","3383","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"208","Otu00012","SN35",0.000666666666666667,"SN35","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"397","Otu00027","S775",0.000666666666666667,"S775","sample","361","High","Pavona_varians","TF","6.8","7","C1","","775","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"546","Otu00044","S1943",0.000666666666666667,"S1943","sample","358","High","Pavona_varians","T1","4.8","7","C1","","1943","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"550","Otu00044","S3383",0.000666666666666667,"S3383","sample","356","High","Pavona_varians","TF","5.0","6","C1","","3383","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"44","Otu00001","S1254",0.000333333333333333,"S1254","sample","362","Ambient","Pavona_varians","T1","6.0","1","C27","","1254","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"50","Otu00001","S2136",0.000333333333333333,"S2136","sample","362","High","Pavona_varians","TF","6.0","11","C27","","2136","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"179","Otu00012","S249",0.000333333333333333,"S249","sample","360","Ambient","Pavona_varians","T1","2.0","5","C27","","249","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"211","Otu00012","SN222",0.000333333333333333,"SN222","sample","356","Ambient","Pavona_varians","T1","5.0","8","C1","","N222","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"6","Otu00001","S1526",0,"S1526","sample","358","High","Pavona_varians","TF","4.8","11","C1","","1526","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"7","Otu00001","S391",0,"S391","sample","357","Ambient","Pavona_varians","T0","4.7","9","C27","","391","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"8","Otu00001","S420",0,"S420","sample","354","Ambient","Pavona_varians","TF","4.1","4","C27","","420","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"9","Otu00001","S1688",0,"S1688","sample","362","Ambient","Pavona_varians","TF","6.0","5","C27","","1688","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"15","Otu00001","S263",0,"S263","sample","361","Ambient","Pavona_varians","T0","6.8","1","C1","","263","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"16","Otu00001","S1857",0,"S1857","sample","362","High","Pavona_varians","T1","6.0","2","C27","","1857","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"18","Otu00001","S2629",0,"S2629","sample","355","High","Pavona_varians","T1","3.8","3","C27","","2629","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"25","Otu00001","S554",0,"S554","sample","354","Ambient","Pavona_varians","T1","4.1","1","C27","","554","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"26","Otu00001","S1943",0,"S1943","sample","358","High","Pavona_varians","T1","4.8","7","C1","","1943","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"28","Otu00001","S490",0,"S490","sample","357","High","Pavona_varians","T1","4.7","2","C27","","490","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"32","Otu00001","S2849",0,"S2849","sample","360","High","Pavona_varians","T1","2.0","3","C27","","2849","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"33","Otu00001","S2001",0,"S2001","sample","354","High","Pavona_varians","T1","4.1","11","C27","","2001","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"34","Otu00001","S471",0,"S471","sample","356","Ambient","Pavona_varians","TF","5.0","9","C1","","471","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"37","Otu00001","S1144",0,"S1144","sample","358","Ambient","Pavona_varians","T1","4.8","8","C1","","1144","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"38","Otu00001","S1441",0,"S1441","sample","325","High","Pavona_varians","T1","2.6","7","C1","","1441","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"41","Otu00001","S1413",0,"S1413","sample","357","High","Pavona_varians","TF","4.7","11","C27","","1413","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"42","Otu00001","S761",0,"S761","sample","355","Ambient","Pavona_varians","T1","3.8","1","C27","","761","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"45","Otu00001","S664",0,"S664","sample","361","Ambient","Pavona_varians","T1","6.8","5","C1","","664","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"47","Otu00001","S1166",0,"S1166","sample","354","High","Pavona_varians","TF","4.1","2","C27","","1166","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"49","Otu00001","S832",0,"S832","sample","360","Ambient","Pavona_varians","TF","2.0","1","C27","","832","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"51","Otu00001","SN35b",0,"SN35b","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"52","Otu00001","S775",0,"S775","sample","361","High","Pavona_varians","TF","6.8","7","C1","","775","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"54","Otu00001","SN35",0,"SN35","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"55","Otu00001","SN191",0,"SN191","sample","353","Ambient","Pavona_varians","TF","3.6","4","C1","","N191","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"57","Otu00001","SN222",0,"SN222","sample","356","Ambient","Pavona_varians","T1","5.0","8","C1","","N222","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"58","Otu00008","S2214",0,"S2214","sample","351","Ambient","Pavona_varians","TF","4.6","8","C27","","2214","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"60","Otu00008","S1556",0,"S1556","sample","355","Ambient","Pavona_varians","TF","3.8","4","C27","","1556","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"62","Otu00008","S231",0,"S231","sample","359","Ambient","Pavona_varians","T0","2.0","9","C27","","231","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"65","Otu00008","S249",0,"S249","sample","360","Ambient","Pavona_varians","T1","2.0","5","C27","","249","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"67","Otu00008","S1803",0,"S1803","sample","325","High","Pavona_varians","TF","2.6","11","C1","","1803","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"68","Otu00008","S2328",0,"S2328","sample","359","High","Pavona_varians","TF","2.0","3","C27","","2328","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"69","Otu00008","S2663",0,"S2663","sample","355","High","Pavona_varians","TF","3.8","7","C27","","2663","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"70","Otu00008","S2731",0,"S2731","sample","353","High","Pavona_varians","TF","3.6","3","C1","","2731","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"72","Otu00008","S263",0,"S263","sample","361","Ambient","Pavona_varians","T0","6.8","1","C1","","263","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"74","Otu00008","S208",0,"S208","sample","354","Ambient","Pavona_varians","T0","4.1","6","C27","Yes","208","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"75","Otu00008","S2629",0,"S2629","sample","355","High","Pavona_varians","T1","3.8","3","C27","","2629","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"77","Otu00008","S2001",0,"S2001","sample","354","High","Pavona_varians","T1","4.1","11","C27","","2001","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"78","Otu00008","S1166",0,"S1166","sample","354","High","Pavona_varians","TF","4.1","2","C27","","1166","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"80","Otu00008","S1982",0,"S1982","sample","351","High","Pavona_varians","T0","4.6","3","C27","","1982","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"82","Otu00008","S1441",0,"S1441","sample","325","High","Pavona_varians","T1","2.6","7","C1","","1441","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"84","Otu00008","S208b",0,"S208b","sample","354","Ambient","Pavona_varians","T0","4.1","6","C27","Yes","208","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"85","Otu00008","S1413",0,"S1413","sample","357","High","Pavona_varians","TF","4.7","11","C27","","1413","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"86","Otu00008","S2911",0,"S2911","sample","351","High","Pavona_varians","T1","4.6","6","C27","","2911","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"89","Otu00008","S490",0,"S490","sample","357","High","Pavona_varians","T1","4.7","2","C27","","490","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"90","Otu00008","S3246",0,"S3246","sample","353","High","Pavona_varians","T1","3.6","2","C1","","3246","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"91","Otu00008","S420",0,"S420","sample","354","Ambient","Pavona_varians","TF","4.1","4","C27","","420","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"93","Otu00008","S3137",0,"S3137","sample","359","High","Pavona_varians","T1","2.0","2","C27",NA,"3137","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"96","Otu00008","S2948",0,"S2948","sample","351","High","Pavona_varians","TF","4.6","7","C27","","2948","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"97","Otu00008","S3478",0,"S3478","sample","361","High","Pavona_varians","T1","6.8","6","C1","","3478","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"98","Otu00008","S436",0,"S436","sample","357","Ambient","Pavona_varians","T1","4.7","4","C27","","436","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"99","Otu00008","S554",0,"S554","sample","354","Ambient","Pavona_varians","T1","4.1","1","C27","","554","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"100","Otu00008","S775",0,"S775","sample","361","High","Pavona_varians","TF","6.8","7","C1","","775","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"101","Otu00008","S422",0,"S422","sample","357","Ambient","Pavona_varians","TF","4.7","8","C27","","422","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"102","Otu00008","SN35",0,"SN35","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"103","Otu00008","S761",0,"S761","sample","355","Ambient","Pavona_varians","T1","3.8","1","C27","","761","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"104","Otu00008","S955",0,"S955","sample","325","Ambient","Pavona_varians","TF","2.6","9","C1","","955","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"105","Otu00008","S616",0,"S616","sample","355","High","Pavona_varians","T0","3.8","2","C27","","616","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"106","Otu00008","S664",0,"S664","sample","361","Ambient","Pavona_varians","T1","6.8","5","C1","","664","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"107","Otu00008","S391",0,"S391","sample","357","Ambient","Pavona_varians","T0","4.7","9","C27","","391","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"108","Otu00008","SN217",0,"SN217","sample","361","Ambient","Pavona_varians","TF","6.8","8","C1","","N217","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"109","Otu00008","S832",0,"S832","sample","360","Ambient","Pavona_varians","TF","2.0","1","C27","","832","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"110","Otu00008","SN191",0,"SN191","sample","353","Ambient","Pavona_varians","TF","3.6","4","C1","","N191","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"111","Otu00008","SN35b",0,"SN35b","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"112","Otu00008","SN108b",0,"SN108b","sample","353","Ambient","Pavona_varians","T1","3.6","9","C1","","N108","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"113","Otu00008","S914",0,"S914","sample","325","High","Pavona_varians","T0","2.6","11","C1","","914","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"117","Otu00011","S1166",0,"S1166","sample","354","High","Pavona_varians","TF","4.1","2","C27","","1166","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"119","Otu00011","S1803",0,"S1803","sample","325","High","Pavona_varians","TF","2.6","11","C1","","1803","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"121","Otu00011","S1441",0,"S1441","sample","325","High","Pavona_varians","T1","2.6","7","C1","","1441","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"127","Otu00011","S148",0,"S148","sample","356","High","Pavona_varians","T0","5.0","7","C1","","148","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"129","Otu00011","S1144",0,"S1144","sample","358","Ambient","Pavona_varians","T1","4.8","8","C1","","1144","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"139","Otu00011","S2948",0,"S2948","sample","351","High","Pavona_varians","TF","4.6","7","C27","","2948","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"142","Otu00011","S2001",0,"S2001","sample","354","High","Pavona_varians","T1","4.1","11","C27","","2001","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"143","Otu00011","S3383",0,"S3383","sample","356","High","Pavona_varians","TF","5.0","6","C1","","3383","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"149","Otu00011","S664",0,"S664","sample","361","Ambient","Pavona_varians","T1","6.8","5","C1","","664","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"150","Otu00011","S2328",0,"S2328","sample","359","High","Pavona_varians","TF","2.0","3","C27","","2328","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"151","Otu00011","S471",0,"S471","sample","356","Ambient","Pavona_varians","TF","5.0","9","C1","","471","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"153","Otu00011","S3478",0,"S3478","sample","361","High","Pavona_varians","T1","6.8","6","C1","","3478","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
