"","otu_genus","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","top.group"
"121","Otu00025-Ruegeria","S3458",0.00333333333333333,"S3458","sample","320","High","Porites_compressa","T1","0.8","6","C15cj","","3458","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"194","Otu00116-Francisellaceae_ge","S809",0.00333333333333333,"S809","sample","323","Ambient","Porites_compressa","T1","1.0","8","C15n","","809","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"205","Otu00116-Francisellaceae_ge","SN117",0.00233333333333333,"SN117","sample","319","Ambient","Porites_compressa","T1","3.1","1","C15cj","","N117","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"162","Otu00081-Endozoicomonas","S1110",0.002,"S1110","sample","321","High","Porites_compressa","T1","1.3","3","C15cj","","1110","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"175","Otu00081-Endozoicomonas","SN149",0.002,"SN149","sample","321","Ambient","Porites_compressa","T1","1.3","5","C15cj","","N149","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"176","Otu00081-Endozoicomonas","SN37",0.002,"SN37","sample","322","Ambient","Porites_compressa","T1","1.5","1","C15cj","","N37","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"230","Otu00302-Sva0996_marine_group","SN157",0.002,"SN157","sample","322","High","Porites_compressa","T1","1.5","6","C15cj","","N157","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"195","Otu00116-Francisellaceae_ge","S2286",0.00133333333333333,"S2286","sample","315","Ambient","Porites_compressa","T1","2.5","1","C15n","","2286","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"196","Otu00116-Francisellaceae_ge","SN181",0.00133333333333333,"SN181","sample","316","Ambient","Porites_compressa","T1","2.0","9","C15n","","N181","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"112","Otu00023-Endozoicomonas","SN157",0.001,"SN157","sample","322","High","Porites_compressa","T1","1.5","6","C15cj","","N157","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"125","Otu00025-Ruegeria","S3514",0.001,"S3514","sample","314","High","Porites_compressa","T1","2.1","2","C15cj","","3514","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"182","Otu00081-Endozoicomonas","SN161",0.001,"SN161","sample","313","Ambient","Porites_compressa","T1","5.8","1","C15n","","N161","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"201","Otu00116-Francisellaceae_ge","S199",0.001,"S199","sample","317","Ambient","Porites_compressa","T1","2.2","4","C15cj","","199","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"107","Otu00023-Endozoicomonas","S650",0.000666666666666667,"S650","sample","320","Ambient","Porites_compressa","T1","0.8","5","C15cj","","650","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"116","Otu00025-Ruegeria","S1110",0.000666666666666667,"S1110","sample","321","High","Porites_compressa","T1","1.3","3","C15cj","","1110","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"160","Otu00028-Candidatus_Amoebophilus","SN161",0.000666666666666667,"SN161","sample","313","Ambient","Porites_compressa","T1","5.8","1","C15n","","N161","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"211","Otu00302-Sva0996_marine_group","S3514",0.000666666666666667,"S3514","sample","314","High","Porites_compressa","T1","2.1","2","C15cj","","3514","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"141","Otu00028-Candidatus_Amoebophilus","S3488",0.000333333333333333,"S3488","sample","315","High","Porites_compressa","T1","2.5","6","C15n","","3488","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"144","Otu00028-Candidatus_Amoebophilus","S3475",0.000333333333333333,"S3475","sample","313","High","Porites_compressa","T1","5.8","6","C15n","","3475","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"158","Otu00028-Candidatus_Amoebophilus","SN117",0.000333333333333333,"SN117","sample","319","Ambient","Porites_compressa","T1","3.1","1","C15cj","","N117","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"79","Otu00022-Endozoicomonas","S3340",0,"S3340","sample","317","High","Porites_compressa","T1","2.2","2","C15cj","","3340","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"90","Otu00022-Endozoicomonas","S634",0,"S634","sample","318","High","Porites_compressa","T1","2.1","2","C15n","","634","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"93","Otu00023-Endozoicomonas","S2286",0,"S2286","sample","315","Ambient","Porites_compressa","T1","2.5","1","C15n","","2286","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"95","Otu00023-Endozoicomonas","S226",0,"S226","sample","324","High","Porites_compressa","T1","0.8","7","C15n","","226","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"96","Otu00023-Endozoicomonas","S3458",0,"S3458","sample","320","High","Porites_compressa","T1","0.8","6","C15cj","","3458","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"98","Otu00023-Endozoicomonas","S3488",0,"S3488","sample","315","High","Porites_compressa","T1","2.5","6","C15n","","3488","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"104","Otu00023-Endozoicomonas","S809",0,"S809","sample","323","Ambient","Porites_compressa","T1","1.0","8","C15n","","809","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"105","Otu00023-Endozoicomonas","SN134",0,"SN134","sample","319","High","Porites_compressa","T1","3.1","2","C15cj","","N134","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"108","Otu00023-Endozoicomonas","SN124",0,"SN124","sample","318","Ambient","Porites_compressa","T1","2.1","5","C15n","","N124","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"110","Otu00023-Endozoicomonas","S634",0,"S634","sample","318","High","Porites_compressa","T1","2.1","2","C15n","","634","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"111","Otu00023-Endozoicomonas","S199",0,"S199","sample","317","Ambient","Porites_compressa","T1","2.2","4","C15cj","","199","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"113","Otu00023-Endozoicomonas","SN78",0,"SN78","sample","324","Ambient","Porites_compressa","T1","0.8","8","C15n","","N78","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"115","Otu00023-Endozoicomonas","SN117",0,"SN117","sample","319","Ambient","Porites_compressa","T1","3.1","1","C15cj","","N117","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"117","Otu00025-Ruegeria","S2286",0,"S2286","sample","315","Ambient","Porites_compressa","T1","2.5","1","C15n","","2286","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"118","Otu00025-Ruegeria","S284",0,"S284","sample","314","Ambient","Porites_compressa","T1","2.1","4","C15cj","","284","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"119","Otu00025-Ruegeria","S3488",0,"S3488","sample","315","High","Porites_compressa","T1","2.5","6","C15n","","3488","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"120","Otu00025-Ruegeria","S226",0,"S226","sample","324","High","Porites_compressa","T1","0.8","7","C15n","","226","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"122","Otu00025-Ruegeria","S3475",0,"S3475","sample","313","High","Porites_compressa","T1","5.8","6","C15n","","3475","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"123","Otu00025-Ruegeria","S199",0,"S199","sample","317","Ambient","Porites_compressa","T1","2.2","4","C15cj","","199","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"124","Otu00025-Ruegeria","S3340",0,"S3340","sample","317","High","Porites_compressa","T1","2.2","2","C15cj","","3340","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"126","Otu00025-Ruegeria","S946",0,"S946","sample","316","High","Porites_compressa","T1","2.0","3","C15n","","946","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"127","Otu00025-Ruegeria","SN149",0,"SN149","sample","321","Ambient","Porites_compressa","T1","1.3","5","C15cj","","N149","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"131","Otu00025-Ruegeria","SN181",0,"SN181","sample","316","Ambient","Porites_compressa","T1","2.0","9","C15n","","N181","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"132","Otu00025-Ruegeria","S650",0,"S650","sample","320","Ambient","Porites_compressa","T1","0.8","5","C15cj","","650","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"133","Otu00025-Ruegeria","SN124",0,"SN124","sample","318","Ambient","Porites_compressa","T1","2.1","5","C15n","","N124","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"134","Otu00025-Ruegeria","SN161",0,"SN161","sample","313","Ambient","Porites_compressa","T1","5.8","1","C15n","","N161","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"135","Otu00025-Ruegeria","S634",0,"S634","sample","318","High","Porites_compressa","T1","2.1","2","C15n","","634","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"136","Otu00025-Ruegeria","SN117",0,"SN117","sample","319","Ambient","Porites_compressa","T1","3.1","1","C15cj","","N117","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"138","Otu00025-Ruegeria","SN78",0,"SN78","sample","324","Ambient","Porites_compressa","T1","0.8","8","C15n","","N78","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"139","Otu00028-Candidatus_Amoebophilus","S1110",0,"S1110","sample","321","High","Porites_compressa","T1","1.3","3","C15cj","","1110","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"140","Otu00028-Candidatus_Amoebophilus","S284",0,"S284","sample","314","Ambient","Porites_compressa","T1","2.1","4","C15cj","","284","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"142","Otu00028-Candidatus_Amoebophilus","S809",0,"S809","sample","323","Ambient","Porites_compressa","T1","1.0","8","C15n","","809","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"143","Otu00028-Candidatus_Amoebophilus","S2286",0,"S2286","sample","315","Ambient","Porites_compressa","T1","2.5","1","C15n","","2286","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"145","Otu00028-Candidatus_Amoebophilus","S650",0,"S650","sample","320","Ambient","Porites_compressa","T1","0.8","5","C15cj","","650","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"146","Otu00028-Candidatus_Amoebophilus","S226",0,"S226","sample","324","High","Porites_compressa","T1","0.8","7","C15n","","226","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"147","Otu00028-Candidatus_Amoebophilus","S3458",0,"S3458","sample","320","High","Porites_compressa","T1","0.8","6","C15cj","","3458","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"149","Otu00028-Candidatus_Amoebophilus","S199",0,"S199","sample","317","Ambient","Porites_compressa","T1","2.2","4","C15cj","","199","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"151","Otu00028-Candidatus_Amoebophilus","S3514",0,"S3514","sample","314","High","Porites_compressa","T1","2.1","2","C15cj","","3514","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"152","Otu00028-Candidatus_Amoebophilus","S946",0,"S946","sample","316","High","Porites_compressa","T1","2.0","3","C15n","","946","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"153","Otu00028-Candidatus_Amoebophilus","SN149",0,"SN149","sample","321","Ambient","Porites_compressa","T1","1.3","5","C15cj","","N149","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"154","Otu00028-Candidatus_Amoebophilus","SN37",0,"SN37","sample","322","Ambient","Porites_compressa","T1","1.5","1","C15cj","","N37","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"155","Otu00028-Candidatus_Amoebophilus","SN124",0,"SN124","sample","318","Ambient","Porites_compressa","T1","2.1","5","C15n","","N124","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"157","Otu00028-Candidatus_Amoebophilus","SN181",0,"SN181","sample","316","Ambient","Porites_compressa","T1","2.0","9","C15n","","N181","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"159","Otu00028-Candidatus_Amoebophilus","SN157",0,"SN157","sample","322","High","Porites_compressa","T1","1.5","6","C15cj","","N157","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"161","Otu00028-Candidatus_Amoebophilus","SN78",0,"SN78","sample","324","Ambient","Porites_compressa","T1","0.8","8","C15n","","N78","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"163","Otu00081-Endozoicomonas","S3488",0,"S3488","sample","315","High","Porites_compressa","T1","2.5","6","C15n","","3488","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"164","Otu00081-Endozoicomonas","S809",0,"S809","sample","323","Ambient","Porites_compressa","T1","1.0","8","C15n","","809","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"165","Otu00081-Endozoicomonas","S2286",0,"S2286","sample","315","Ambient","Porites_compressa","T1","2.5","1","C15n","","2286","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"167","Otu00081-Endozoicomonas","S650",0,"S650","sample","320","Ambient","Porites_compressa","T1","0.8","5","C15cj","","650","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"168","Otu00081-Endozoicomonas","S226",0,"S226","sample","324","High","Porites_compressa","T1","0.8","7","C15n","","226","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"169","Otu00081-Endozoicomonas","S3458",0,"S3458","sample","320","High","Porites_compressa","T1","0.8","6","C15cj","","3458","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"171","Otu00081-Endozoicomonas","S199",0,"S199","sample","317","Ambient","Porites_compressa","T1","2.2","4","C15cj","","199","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"172","Otu00081-Endozoicomonas","S3340",0,"S3340","sample","317","High","Porites_compressa","T1","2.2","2","C15cj","","3340","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"177","Otu00081-Endozoicomonas","SN124",0,"SN124","sample","318","Ambient","Porites_compressa","T1","2.1","5","C15n","","N124","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"178","Otu00081-Endozoicomonas","SN134",0,"SN134","sample","319","High","Porites_compressa","T1","3.1","2","C15cj","","N134","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"180","Otu00081-Endozoicomonas","SN117",0,"SN117","sample","319","Ambient","Porites_compressa","T1","3.1","1","C15cj","","N117","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"181","Otu00081-Endozoicomonas","SN157",0,"SN157","sample","322","High","Porites_compressa","T1","1.5","6","C15cj","","N157","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"183","Otu00081-Endozoicomonas","S634",0,"S634","sample","318","High","Porites_compressa","T1","2.1","2","C15n","","634","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"184","Otu00081-Endozoicomonas","SN78",0,"SN78","sample","324","Ambient","Porites_compressa","T1","0.8","8","C15n","","N78","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"185","Otu00116-Francisellaceae_ge","S284",0,"S284","sample","314","Ambient","Porites_compressa","T1","2.1","4","C15cj","","284","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"186","Otu00116-Francisellaceae_ge","S3458",0,"S3458","sample","320","High","Porites_compressa","T1","0.8","6","C15cj","","3458","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"187","Otu00116-Francisellaceae_ge","S3475",0,"S3475","sample","313","High","Porites_compressa","T1","5.8","6","C15n","","3475","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"188","Otu00116-Francisellaceae_ge","S3488",0,"S3488","sample","315","High","Porites_compressa","T1","2.5","6","C15n","","3488","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"189","Otu00116-Francisellaceae_ge","S3340",0,"S3340","sample","317","High","Porites_compressa","T1","2.2","2","C15cj","","3340","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"190","Otu00116-Francisellaceae_ge","S3514",0,"S3514","sample","314","High","Porites_compressa","T1","2.1","2","C15cj","","3514","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"191","Otu00116-Francisellaceae_ge","S1110",0,"S1110","sample","321","High","Porites_compressa","T1","1.3","3","C15cj","","1110","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"198","Otu00116-Francisellaceae_ge","S226",0,"S226","sample","324","High","Porites_compressa","T1","0.8","7","C15n","","226","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"200","Otu00116-Francisellaceae_ge","S634",0,"S634","sample","318","High","Porites_compressa","T1","2.1","2","C15n","","634","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"202","Otu00116-Francisellaceae_ge","SN157",0,"SN157","sample","322","High","Porites_compressa","T1","1.5","6","C15cj","","N157","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"203","Otu00116-Francisellaceae_ge","SN78",0,"SN78","sample","324","Ambient","Porites_compressa","T1","0.8","8","C15n","","N78","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"204","Otu00116-Francisellaceae_ge","S946",0,"S946","sample","316","High","Porites_compressa","T1","2.0","3","C15n","","946","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"206","Otu00116-Francisellaceae_ge","SN124",0,"SN124","sample","318","Ambient","Porites_compressa","T1","2.1","5","C15n","","N124","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"207","Otu00116-Francisellaceae_ge","SN134",0,"SN134","sample","319","High","Porites_compressa","T1","3.1","2","C15cj","","N134","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","abund"
"208","Otu00302-Sva0996_marine_group","S3458",0,"S3458","sample","320","High","Porites_compressa","T1","0.8","6","C15cj","","3458","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"210","Otu00302-Sva0996_marine_group","S3488",0,"S3488","sample","315","High","Porites_compressa","T1","2.5","6","C15n","","3488","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"212","Otu00302-Sva0996_marine_group","S1110",0,"S1110","sample","321","High","Porites_compressa","T1","1.3","3","C15cj","","1110","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"213","Otu00302-Sva0996_marine_group","S284",0,"S284","sample","314","Ambient","Porites_compressa","T1","2.1","4","C15cj","","284","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"214","Otu00302-Sva0996_marine_group","SN37",0,"SN37","sample","322","Ambient","Porites_compressa","T1","1.5","1","C15cj","","N37","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"215","Otu00302-Sva0996_marine_group","S809",0,"S809","sample","323","Ambient","Porites_compressa","T1","1.0","8","C15n","","809","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"216","Otu00302-Sva0996_marine_group","S2286",0,"S2286","sample","315","Ambient","Porites_compressa","T1","2.5","1","C15n","","2286","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"217","Otu00302-Sva0996_marine_group","SN181",0,"SN181","sample","316","Ambient","Porites_compressa","T1","2.0","9","C15n","","N181","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"218","Otu00302-Sva0996_marine_group","S650",0,"S650","sample","320","Ambient","Porites_compressa","T1","0.8","5","C15cj","","650","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"219","Otu00302-Sva0996_marine_group","S226",0,"S226","sample","324","High","Porites_compressa","T1","0.8","7","C15n","","226","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"220","Otu00302-Sva0996_marine_group","SN161",0,"SN161","sample","313","Ambient","Porites_compressa","T1","5.8","1","C15n","","N161","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"221","Otu00302-Sva0996_marine_group","S634",0,"S634","sample","318","High","Porites_compressa","T1","2.1","2","C15n","","634","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"222","Otu00302-Sva0996_marine_group","S199",0,"S199","sample","317","Ambient","Porites_compressa","T1","2.2","4","C15cj","","199","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"223","Otu00302-Sva0996_marine_group","S3340",0,"S3340","sample","317","High","Porites_compressa","T1","2.2","2","C15cj","","3340","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"224","Otu00302-Sva0996_marine_group","SN78",0,"SN78","sample","324","Ambient","Porites_compressa","T1","0.8","8","C15n","","N78","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"225","Otu00302-Sva0996_marine_group","S946",0,"S946","sample","316","High","Porites_compressa","T1","2.0","3","C15n","","946","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"226","Otu00302-Sva0996_marine_group","SN149",0,"SN149","sample","321","Ambient","Porites_compressa","T1","1.3","5","C15cj","","N149","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"227","Otu00302-Sva0996_marine_group","SN117",0,"SN117","sample","319","Ambient","Porites_compressa","T1","3.1","1","C15cj","","N117","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
"228","Otu00302-Sva0996_marine_group","SN124",0,"SN124","sample","318","Ambient","Porites_compressa","T1","2.1","5","C15n","","N124","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","abund"
