"","otu_genus","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","top.group"
"652","Otu00031-Endozoicomonas","S2284",0,"S2284","sample","369","High","Montipora_capitata","TF","3.3","6","CD","","2284","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"662","Otu00031-Endozoicomonas","S3470",0,"S3470","sample","364","High","Montipora_capitata","TF","6.0","2","CD","","3470","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"682","Otu00031-Endozoicomonas","S335",0,"S335","sample","363","High","Montipora_capitata","TF","5.4","11","C","","335","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"692","Otu00031-Endozoicomonas","S377",0,"S377","sample","373","Ambient","Montipora_capitata","TF","5.3","5","C","","377","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"702","Otu00031-Endozoicomonas","SN42",0,"SN42","sample","364","Ambient","Montipora_capitata","TF","6.0","5","CD","","N42","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"713","Otu00031-Endozoicomonas","S619",0,"S619","sample","368","High","Montipora_capitata","TF","3.7","2","CD","","619","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"722","Otu00031-Endozoicomonas","SN110",0,"SN110","sample","369","Ambient","Montipora_capitata","TF","3.3","4","CD","","N110","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"732","Otu00031-Endozoicomonas","S1437",0,"S1437","sample","367","High","Montipora_capitata","TF","5.8","6","C","","1437","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"742","Otu00031-Endozoicomonas","S3422",0,"S3422","sample","373","High","Montipora_capitata","TF","5.3","7","C","","3422","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"752","Otu00031-Endozoicomonas","SN96",0,"SN96","sample","368","Ambient","Montipora_capitata","TF","3.7","9","CD","","N96","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"772","Otu00058-Prosthecochloris","SN152",0,"SN152","sample","374","Ambient","Montipora_capitata","TF","3.2","8","CD","","N152","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","abund"
"782","Otu00058-Prosthecochloris","S1104",0,"S1104","sample","365","Ambient","Montipora_capitata","TF","6.7","4","CD","","1104","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","abund"
"792","Otu00058-Prosthecochloris","S3204",0,"S3204","sample","370","High","Montipora_capitata","TF","3.7","11","C",NA,"3204","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","abund"
"802","Otu00058-Prosthecochloris","SN110",0,"SN110","sample","369","Ambient","Montipora_capitata","TF","3.3","4","CD","","N110","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","abund"
"842","Otu00058-Prosthecochloris","S1226",0,"S1226","sample","370","Ambient","Montipora_capitata","TF","3.7","9","C","","1226","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","abund"
"852","Otu00058-Prosthecochloris","S335",0,"S335","sample","363","High","Montipora_capitata","TF","5.4","11","C","","335","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","abund"
"862","Otu00058-Prosthecochloris","S377",0,"S377","sample","373","Ambient","Montipora_capitata","TF","5.3","5","C","","377","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","abund"
"872","Otu00058-Prosthecochloris","SN42",0,"SN42","sample","364","Ambient","Montipora_capitata","TF","6.0","5","CD","","N42","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","abund"
"892","Otu00058-Prosthecochloris","SN96",0,"SN96","sample","368","Ambient","Montipora_capitata","TF","3.7","9","CD","","N96","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","abund"
"902","Otu00058-Prosthecochloris","S3422",0,"S3422","sample","373","High","Montipora_capitata","TF","5.3","7","C","","3422","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","abund"
"992","Otu00092-uncultured","SN152",0,"SN152","sample","374","Ambient","Montipora_capitata","TF","3.2","8","CD","","N152","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","abund"
"1051","Otu00092-uncultured","SN96",0,"SN96","sample","368","Ambient","Montipora_capitata","TF","3.7","9","CD","","N96","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","abund"
"1061","Otu00097-Endozoicomonas","S3473",0,"S3473","sample","372","High","Montipora_capitata","TF","5.6","6","C","","3473","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1071","Otu00097-Endozoicomonas","SN152",0,"SN152","sample","374","Ambient","Montipora_capitata","TF","3.2","8","CD","","N152","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1081","Otu00097-Endozoicomonas","S1104",0,"S1104","sample","365","Ambient","Montipora_capitata","TF","6.7","4","CD","","1104","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1112","Otu00097-Endozoicomonas","S335",0,"S335","sample","363","High","Montipora_capitata","TF","5.4","11","C","","335","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1121","Otu00097-Endozoicomonas","S377",0,"S377","sample","373","Ambient","Montipora_capitata","TF","5.3","5","C","","377","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1131","Otu00097-Endozoicomonas","SN42",0,"SN42","sample","364","Ambient","Montipora_capitata","TF","6.0","5","CD","","N42","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1141","Otu00097-Endozoicomonas","S3470",0,"S3470","sample","364","High","Montipora_capitata","TF","6.0","2","CD","","3470","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1151","Otu00097-Endozoicomonas","SN110",0,"SN110","sample","369","Ambient","Montipora_capitata","TF","3.3","4","CD","","N110","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1161","Otu00097-Endozoicomonas","S1437",0,"S1437","sample","367","High","Montipora_capitata","TF","5.8","6","C","","1437","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1171","Otu00097-Endozoicomonas","S2284",0,"S2284","sample","369","High","Montipora_capitata","TF","3.3","6","CD","","2284","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1181","Otu00097-Endozoicomonas","S619",0,"S619","sample","368","High","Montipora_capitata","TF","3.7","2","CD","","619","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1191","Otu00097-Endozoicomonas","SN96",0,"SN96","sample","368","Ambient","Montipora_capitata","TF","3.7","9","CD","","N96","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1201","Otu00097-Endozoicomonas","S3422",0,"S3422","sample","373","High","Montipora_capitata","TF","5.3","7","C","","3422","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1212","Otu00109-Endozoicomonas","S1104",0,"S1104","sample","365","Ambient","Montipora_capitata","TF","6.7","4","CD","","1104","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1221","Otu00109-Endozoicomonas","S3473",0,"S3473","sample","372","High","Montipora_capitata","TF","5.6","6","C","","3473","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1231","Otu00109-Endozoicomonas","SN152",0,"SN152","sample","374","Ambient","Montipora_capitata","TF","3.2","8","CD","","N152","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1241","Otu00109-Endozoicomonas","S2284",0,"S2284","sample","369","High","Montipora_capitata","TF","3.3","6","CD","","2284","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1271","Otu00109-Endozoicomonas","S335",0,"S335","sample","363","High","Montipora_capitata","TF","5.4","11","C","","335","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1281","Otu00109-Endozoicomonas","S377",0,"S377","sample","373","Ambient","Montipora_capitata","TF","5.3","5","C","","377","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1291","Otu00109-Endozoicomonas","SN42",0,"SN42","sample","364","Ambient","Montipora_capitata","TF","6.0","5","CD","","N42","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1301","Otu00109-Endozoicomonas","S3470",0,"S3470","sample","364","High","Montipora_capitata","TF","6.0","2","CD","","3470","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1321","Otu00109-Endozoicomonas","S1437",0,"S1437","sample","367","High","Montipora_capitata","TF","5.8","6","C","","1437","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1331","Otu00109-Endozoicomonas","S3422",0,"S3422","sample","373","High","Montipora_capitata","TF","5.3","7","C","","3422","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1341","Otu00109-Endozoicomonas","S619",0,"S619","sample","368","High","Montipora_capitata","TF","3.7","2","CD","","619","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1351","Otu00109-Endozoicomonas","SN96",0,"SN96","sample","368","Ambient","Montipora_capitata","TF","3.7","9","CD","","N96","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1361","Otu00303-Gammaproteobacteria_unclassified","S3473",0,"S3473","sample","372","High","Montipora_capitata","TF","5.6","6","C","","3473","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","abund"
"1371","Otu00303-Gammaproteobacteria_unclassified","S1104",0,"S1104","sample","365","Ambient","Montipora_capitata","TF","6.7","4","CD","","1104","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","abund"
"1381","Otu00303-Gammaproteobacteria_unclassified","S3204",0,"S3204","sample","370","High","Montipora_capitata","TF","3.7","11","C",NA,"3204","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","abund"
"1391","Otu00303-Gammaproteobacteria_unclassified","S1226",0,"S1226","sample","370","Ambient","Montipora_capitata","TF","3.7","9","C","","1226","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","abund"
"1412","Otu00303-Gammaproteobacteria_unclassified","S377",0,"S377","sample","373","Ambient","Montipora_capitata","TF","5.3","5","C","","377","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","abund"
"1421","Otu00303-Gammaproteobacteria_unclassified","SN42",0,"SN42","sample","364","Ambient","Montipora_capitata","TF","6.0","5","CD","","N42","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","abund"
"1431","Otu00303-Gammaproteobacteria_unclassified","S3470",0,"S3470","sample","364","High","Montipora_capitata","TF","6.0","2","CD","","3470","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","abund"
"1441","Otu00303-Gammaproteobacteria_unclassified","SN110",0,"SN110","sample","369","Ambient","Montipora_capitata","TF","3.3","4","CD","","N110","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","abund"
"1451","Otu00303-Gammaproteobacteria_unclassified","SN152",0,"SN152","sample","374","Ambient","Montipora_capitata","TF","3.2","8","CD","","N152","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","abund"
"1461","Otu00303-Gammaproteobacteria_unclassified","S2284",0,"S2284","sample","369","High","Montipora_capitata","TF","3.3","6","CD","","2284","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","abund"
"1471","Otu00303-Gammaproteobacteria_unclassified","S619",0,"S619","sample","368","High","Montipora_capitata","TF","3.7","2","CD","","619","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","abund"
"1481","Otu00303-Gammaproteobacteria_unclassified","SN96",0,"SN96","sample","368","Ambient","Montipora_capitata","TF","3.7","9","CD","","N96","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","abund"
"1491","Otu00303-Gammaproteobacteria_unclassified","S1437",0,"S1437","sample","367","High","Montipora_capitata","TF","5.8","6","C","","1437","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","abund"
"1501","Otu00303-Gammaproteobacteria_unclassified","S3422",0,"S3422","sample","373","High","Montipora_capitata","TF","5.3","7","C","","3422","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","abund"
"714","Otu00001-Endozoicomonas","SN3",0.625666666666667,"SN3","sample","322","Ambient","Porites_compressa","T0","1.5","8","C15cj","Yes","N3","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"314","Otu00001-Endozoicomonas","SN107",0.621333333333333,"SN107","sample","315","High","Porites_compressa","T0","2.5","6","C15n","","N107","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"914","Otu00001-Endozoicomonas","SN50",0.617666666666667,"SN50","sample","324","Ambient","Porites_compressa","T0","0.8","5","C15n","","N50","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"414","Otu00001-Endozoicomonas","SN19",0.613,"SN19","sample","319","Ambient","Porites_compressa","T0","3.1","5","C15cj","","N19","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"814","Otu00001-Endozoicomonas","SN47",0.61,"SN47","sample","316","High","Porites_compressa","T0","2.0","6","C15n","","N47","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"514","Otu00001-Endozoicomonas","SN25",0.607333333333333,"SN25","sample","323","Ambient","Porites_compressa","T0","1.0","4","C15n","","N25","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1013","Otu00001-Endozoicomonas","SN70b",0.597666666666667,"SN70b","sample","313","High","Porites_compressa","T0","5.8","11","C15n","","N70","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"614","Otu00001-Endozoicomonas","S74",0.593666666666667,"S74","sample","314","High","Porites_compressa","T0","2.1","3","C15cj","","74","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1100","Otu00001-Endozoicomonas","S31",0.584666666666667,"S31","sample","320","Ambient","Porites_compressa","T0","0.8","9","C15cj",NA,"31","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"233","Otu00001-Endozoicomonas","SN7",0.577,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1512","Otu00002-Endozoicomonas","SN25",0.311,"SN25","sample","323","Ambient","Porites_compressa","T0","1.0","4","C15n","","N25","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1812","Otu00002-Endozoicomonas","SN19",0.310333333333333,"SN19","sample","319","Ambient","Porites_compressa","T0","3.1","5","C15cj","","N19","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1910","Otu00002-Endozoicomonas","SN3",0.299666666666667,"SN3","sample","322","Ambient","Porites_compressa","T0","1.5","8","C15cj","Yes","N3","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1413","Otu00002-Endozoicomonas","S31",0.294,"S31","sample","320","Ambient","Porites_compressa","T0","0.8","9","C15cj",NA,"31","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1113","Otu00002-Endozoicomonas","SN50",0.291333333333333,"SN50","sample","324","Ambient","Porites_compressa","T0","0.8","5","C15n","","N50","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1612","Otu00002-Endozoicomonas","S74",0.291,"S74","sample","314","High","Porites_compressa","T0","2.1","3","C15cj","","74","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1712","Otu00002-Endozoicomonas","SN107",0.279333333333333,"SN107","sample","315","High","Porites_compressa","T0","2.5","6","C15n","","N107","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"2010","Otu00002-Endozoicomonas","SN47",0.269333333333333,"SN47","sample","316","High","Porites_compressa","T0","2.0","6","C15n","","N47","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1213","Otu00002-Endozoicomonas","SN7",0.262,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1313","Otu00002-Endozoicomonas","SN70b",0.248666666666667,"SN70b","sample","313","High","Porites_compressa","T0","5.8","11","C15n","","N70","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"253","Otu00006-Endozoicomonas","S74",0.0823333333333333,"S74","sample","314","High","Porites_compressa","T0","2.1","3","C15cj","","74","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"303","Otu00006-Endozoicomonas","SN47",0.078,"SN47","sample","316","High","Porites_compressa","T0","2.0","6","C15n","","N47","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"263","Otu00006-Endozoicomonas","SN107",0.077,"SN107","sample","315","High","Porites_compressa","T0","2.5","6","C15n","","N107","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"234","Otu00006-Endozoicomonas","S31",0.0716666666666667,"S31","sample","320","Ambient","Porites_compressa","T0","0.8","9","C15cj",NA,"31","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"443","Otu00023-Endozoicomonas","SN70b",0.067,"SN70b","sample","313","High","Porites_compressa","T0","5.8","11","C15n","","N70","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"243","Otu00006-Endozoicomonas","SN25",0.0646666666666667,"SN25","sample","323","Ambient","Porites_compressa","T0","1.0","4","C15n","","N25","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"273","Otu00006-Endozoicomonas","SN19",0.0643333333333333,"SN19","sample","319","Ambient","Porites_compressa","T0","3.1","5","C15cj","","N19","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"2110","Otu00006-Endozoicomonas","SN7",0.0626666666666667,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"283","Otu00006-Endozoicomonas","SN50",0.0626666666666667,"SN50","sample","324","Ambient","Porites_compressa","T0","0.8","5","C15n","","N50","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"2210","Otu00006-Endozoicomonas","SN70b",0.036,"SN70b","sample","313","High","Porites_compressa","T0","5.8","11","C15n","","N70","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"293","Otu00006-Endozoicomonas","SN3",0.0323333333333333,"SN3","sample","322","Ambient","Porites_compressa","T0","1.5","8","C15cj","Yes","N3","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"363","Otu00022-Endozoicomonas","SN3",0.0283333333333333,"SN3","sample","322","Ambient","Porites_compressa","T0","1.5","8","C15cj","Yes","N3","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"415","Otu00023-Endozoicomonas","SN47",0.0196666666666667,"SN47","sample","316","High","Porites_compressa","T0","2.0","6","C15n","","N47","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"473","Otu00023-Endozoicomonas","S74",0.0163333333333333,"S74","sample","314","High","Porites_compressa","T0","2.1","3","C15cj","","74","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"353","Otu00022-Endozoicomonas","SN7",0.0153333333333333,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"323","Otu00022-Endozoicomonas","SN25",0.015,"SN25","sample","323","Ambient","Porites_compressa","T0","1.0","4","C15n","","N25","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"373","Otu00022-Endozoicomonas","SN70b",0.014,"SN70b","sample","313","High","Porites_compressa","T0","5.8","11","C15n","","N70","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"963","Otu00632-Phycisphaeraceae_unclassified","SN50",0.013,"SN50","sample","324","Ambient","Porites_compressa","T0","0.8","5","C15n","","N50","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","abund"
"643","Otu00074-Shimia","SN7",0.0123333333333333,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"403","Otu00022-Endozoicomonas","SN107",0.012,"SN107","sample","315","High","Porites_compressa","T0","2.5","6","C15n","","N107","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"383","Otu00022-Endozoicomonas","S31",0.0113333333333333,"S31","sample","320","Ambient","Porites_compressa","T0","0.8","9","C15cj",NA,"31","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"315","Otu00022-Endozoicomonas","SN19",0.0106666666666667,"SN19","sample","319","Ambient","Porites_compressa","T0","3.1","5","C15cj","","N19","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"343","Otu00022-Endozoicomonas","SN50",0.0103333333333333,"SN50","sample","324","Ambient","Porites_compressa","T0","0.8","5","C15n","","N50","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"433","Otu00023-Endozoicomonas","SN7",0.00966666666666667,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"783","Otu00081-Endozoicomonas","SN70b",0.008,"SN70b","sample","313","High","Porites_compressa","T0","5.8","11","C15n","","N70","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"393","Otu00022-Endozoicomonas","S74",0.007,"S74","sample","314","High","Porites_compressa","T0","2.1","3","C15cj","","74","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"803","Otu00081-Endozoicomonas","S74",0.00666666666666667,"S74","sample","314","High","Porites_compressa","T0","2.1","3","C15cj","","74","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"903","Otu00128-Endozoicomonas","SN70b",0.00566666666666667,"SN70b","sample","313","High","Porites_compressa","T0","5.8","11","C15n","","N70","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"743","Otu00081-Endozoicomonas","SN47",0.00533333333333333,"SN47","sample","316","High","Porites_compressa","T0","2.0","6","C15n","","N47","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"553","Otu00025-Ruegeria","SN3",0.005,"SN3","sample","322","Ambient","Porites_compressa","T0","1.5","8","C15cj","Yes","N3","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"693","Otu00074-Shimia","SN3",0.00466666666666667,"SN3","sample","322","Ambient","Porites_compressa","T0","1.5","8","C15cj","Yes","N3","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"333","Otu00022-Endozoicomonas","SN47",0.00433333333333333,"SN47","sample","316","High","Porites_compressa","T0","2.0","6","C15n","","N47","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"763","Otu00081-Endozoicomonas","SN7",0.004,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"543","Otu00025-Ruegeria","SN7",0.00266666666666667,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"843","Otu00128-Endozoicomonas","SN25",0.00133333333333333,"SN25","sample","323","Ambient","Porites_compressa","T0","1.0","4","C15n","","N25","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"873","Otu00128-Endozoicomonas","SN47",0.00133333333333333,"SN47","sample","316","High","Porites_compressa","T0","2.0","6","C15n","","N47","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"833","Otu00128-Endozoicomonas","SN19",0.001,"SN19","sample","319","Ambient","Porites_compressa","T0","3.1","5","C15cj","","N19","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"853","Otu00128-Endozoicomonas","SN7",0.001,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
