"","otu_genus","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","top.group"
"87","Otu00015-MBIC10086","SN45",0,"SN45","sample","369","Ambient","Montipora_capitata","T1","3.3","1","CD","","N45","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"89","Otu00015-MBIC10086","S153",0,"S153","sample","371","Ambient","Montipora_capitata","T1","3.4","9","C","","153","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"90","Otu00015-MBIC10086","S179",0,"S179","sample","369","High","Montipora_capitata","T1","3.3","2","CD","","179","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"91","Otu00015-MBIC10086","S3479",0,"S3479","sample","367","High","Montipora_capitata","T1","5.8","3","C","","3479","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"92","Otu00015-MBIC10086","SN184",0,"SN184","sample","363","Ambient","Montipora_capitata","T1","5.4","9","C","","N184","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"94","Otu00015-MBIC10086","SN192",0,"SN192","sample","373","Ambient","Montipora_capitata","T1","5.3","8","C","","N192","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"98","Otu00025-Ruegeria","S1791",0,"S1791","sample","363","High","Montipora_capitata","T1","5.4","6","C","","1791","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"109","Otu00025-Ruegeria","SN150",0,"SN150","sample","364","High","Montipora_capitata","T1","6.0","11","CD","","N150","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"111","Otu00025-Ruegeria","S3479",0,"S3479","sample","367","High","Montipora_capitata","T1","5.8","3","C","","3479","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"115","Otu00031-Endozoicomonas","SN172",0,"SN172","sample","374","Ambient","Montipora_capitata","T1","3.2","5","CD","","N172","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"116","Otu00031-Endozoicomonas","S1133",0,"S1133","sample","368","High","Montipora_capitata","T1","3.7","11","CD","","1133","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"118","Otu00031-Endozoicomonas","S179",0,"S179","sample","369","High","Montipora_capitata","T1","3.3","2","CD","","179","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"119","Otu00031-Endozoicomonas","S1791",0,"S1791","sample","363","High","Montipora_capitata","T1","5.4","6","C","","1791","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"120","Otu00031-Endozoicomonas","S3469",0,"S3469","sample","374","High","Montipora_capitata","T1","3.2","6","CD","","3469","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"122","Otu00031-Endozoicomonas","S3472",0,"S3472","sample","372","High","Montipora_capitata","T1","5.6","3","C","","3472","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"123","Otu00031-Endozoicomonas","S797",0,"S797","sample","365","Ambient","Montipora_capitata","T1","6.7","1","CD","","797","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"124","Otu00031-Endozoicomonas","SN184",0,"SN184","sample","363","Ambient","Montipora_capitata","T1","5.4","9","C","","N184","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"125","Otu00031-Endozoicomonas","SN49",0,"SN49","sample","372","Ambient","Montipora_capitata","T1","5.6","4","C","","N49","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"126","Otu00031-Endozoicomonas","SN150",0,"SN150","sample","364","High","Montipora_capitata","T1","6.0","11","CD","","N150","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"127","Otu00031-Endozoicomonas","SN192",0,"SN192","sample","373","Ambient","Montipora_capitata","T1","5.3","8","C","","N192","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"128","Otu00031-Endozoicomonas","SN45",0,"SN45","sample","369","Ambient","Montipora_capitata","T1","3.3","1","CD","","N45","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"131","Otu00031-Endozoicomonas","SN92",0,"SN92","sample","368","Ambient","Montipora_capitata","T1","3.7","8","CD","","N92","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"132","Otu00031-Endozoicomonas","S3479",0,"S3479","sample","367","High","Montipora_capitata","T1","5.8","3","C","","3479","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"133","Otu00031-Endozoicomonas","S848",0,"S848","sample","367","Ambient","Montipora_capitata","T1","5.8","5","C","","848","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"134","Otu00048-Oxyphotobacteria_unclassified","S3469",0,"S3469","sample","374","High","Montipora_capitata","T1","3.2","6","CD","","3469","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","abund"
"135","Otu00048-Oxyphotobacteria_unclassified","S1791",0,"S1791","sample","363","High","Montipora_capitata","T1","5.4","6","C","","1791","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","abund"
"136","Otu00048-Oxyphotobacteria_unclassified","S1133",0,"S1133","sample","368","High","Montipora_capitata","T1","3.7","11","CD","","1133","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","abund"
"141","Otu00048-Oxyphotobacteria_unclassified","S419",0,"S419","sample","370","Ambient","Montipora_capitata","T1","3.7","5","C","","419","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","abund"
"142","Otu00048-Oxyphotobacteria_unclassified","S179",0,"S179","sample","369","High","Montipora_capitata","T1","3.3","2","CD","","179","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","abund"
"143","Otu00048-Oxyphotobacteria_unclassified","S3479",0,"S3479","sample","367","High","Montipora_capitata","T1","5.8","3","C","","3479","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","abund"
"144","Otu00048-Oxyphotobacteria_unclassified","S3482",0,"S3482","sample","373","High","Montipora_capitata","T1","5.3","3","C","","3482","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","abund"
"145","Otu00048-Oxyphotobacteria_unclassified","S153",0,"S153","sample","371","Ambient","Montipora_capitata","T1","3.4","9","C","","153","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","abund"
"148","Otu00048-Oxyphotobacteria_unclassified","SN184",0,"SN184","sample","363","Ambient","Montipora_capitata","T1","5.4","9","C","","N184","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","abund"
"149","Otu00048-Oxyphotobacteria_unclassified","S848",0,"S848","sample","367","Ambient","Montipora_capitata","T1","5.8","5","C","","848","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","abund"
"150","Otu00048-Oxyphotobacteria_unclassified","SN150",0,"SN150","sample","364","High","Montipora_capitata","T1","6.0","11","CD","","N150","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","abund"
"152","Otu00048-Oxyphotobacteria_unclassified","SN190",0,"SN190","sample","366","High","Montipora_capitata","T1","7.0","2","CD","","N190","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","abund"
"153","Otu00155-uncultured","S1133",0,"S1133","sample","368","High","Montipora_capitata","T1","3.7","11","CD","","1133","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"154","Otu00155-uncultured","S3469",0,"S3469","sample","374","High","Montipora_capitata","T1","3.2","6","CD","","3469","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"155","Otu00155-uncultured","S419",0,"S419","sample","370","Ambient","Montipora_capitata","T1","3.7","5","C","","419","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"157","Otu00155-uncultured","S1791",0,"S1791","sample","363","High","Montipora_capitata","T1","5.4","6","C","","1791","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"159","Otu00155-uncultured","SN150",0,"SN150","sample","364","High","Montipora_capitata","T1","6.0","11","CD","","N150","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"160","Otu00155-uncultured","S179",0,"S179","sample","369","High","Montipora_capitata","T1","3.3","2","CD","","179","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"161","Otu00155-uncultured","S3479",0,"S3479","sample","367","High","Montipora_capitata","T1","5.8","3","C","","3479","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"162","Otu00155-uncultured","S848",0,"S848","sample","367","Ambient","Montipora_capitata","T1","5.8","5","C","","848","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"164","Otu00155-uncultured","S3472",0,"S3472","sample","372","High","Montipora_capitata","T1","5.6","3","C","","3472","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"166","Otu00155-uncultured","SN184",0,"SN184","sample","363","Ambient","Montipora_capitata","T1","5.4","9","C","","N184","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"167","Otu00155-uncultured","SN49",0,"SN49","sample","372","Ambient","Montipora_capitata","T1","5.6","4","C","","N49","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"168","Otu00155-uncultured","SN190",0,"SN190","sample","366","High","Montipora_capitata","T1","7.0","2","CD","","N190","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"170","Otu00155-uncultured","SN45",0,"SN45","sample","369","Ambient","Montipora_capitata","T1","3.3","1","CD","","N45","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"171","Otu00155-uncultured","SN92",0,"SN92","sample","368","Ambient","Montipora_capitata","T1","3.7","8","CD","","N92","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"172","Otu00367-uncultured","S1791",0,"S1791","sample","363","High","Montipora_capitata","T1","5.4","6","C","","1791","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"173","Otu00367-uncultured","S3469",0,"S3469","sample","374","High","Montipora_capitata","T1","3.2","6","CD","","3469","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"174","Otu00367-uncultured","S179",0,"S179","sample","369","High","Montipora_capitata","T1","3.3","2","CD","","179","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"175","Otu00367-uncultured","S3479",0,"S3479","sample","367","High","Montipora_capitata","T1","5.8","3","C","","3479","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"176","Otu00367-uncultured","S3482",0,"S3482","sample","373","High","Montipora_capitata","T1","5.3","3","C","","3482","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"177","Otu00367-uncultured","S419",0,"S419","sample","370","Ambient","Montipora_capitata","T1","3.7","5","C","","419","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"178","Otu00367-uncultured","S3472",0,"S3472","sample","372","High","Montipora_capitata","T1","5.6","3","C","","3472","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"179","Otu00367-uncultured","S797",0,"S797","sample","365","Ambient","Montipora_capitata","T1","6.7","1","CD","","797","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"180","Otu00367-uncultured","S1133",0,"S1133","sample","368","High","Montipora_capitata","T1","3.7","11","CD","","1133","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"181","Otu00367-uncultured","SN49",0,"SN49","sample","372","Ambient","Montipora_capitata","T1","5.6","4","C","","N49","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"182","Otu00367-uncultured","SN150",0,"SN150","sample","364","High","Montipora_capitata","T1","6.0","11","CD","","N150","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"183","Otu00367-uncultured","SN172",0,"SN172","sample","374","Ambient","Montipora_capitata","T1","3.2","5","CD","","N172","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"184","Otu00367-uncultured","SN45",0,"SN45","sample","369","Ambient","Montipora_capitata","T1","3.3","1","CD","","N45","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"185","Otu00367-uncultured","S848",0,"S848","sample","367","Ambient","Montipora_capitata","T1","5.8","5","C","","848","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"186","Otu00367-uncultured","S153",0,"S153","sample","371","Ambient","Montipora_capitata","T1","3.4","9","C","","153","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"187","Otu00367-uncultured","SN192",0,"SN192","sample","373","Ambient","Montipora_capitata","T1","5.3","8","C","","N192","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"189","Otu00367-uncultured","SN92",0,"SN92","sample","368","Ambient","Montipora_capitata","T1","3.7","8","CD","","N92","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
"190","Otu00367-uncultured","SN190",0,"SN190","sample","366","High","Montipora_capitata","T1","7.0","2","CD","","N190","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","abund"
