"","taxa_id","x","y","zero_ind","contrast","Domain","Phylum","Order","Class","Family","Genus"
"346","Otu00833",0.056172085582977,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group"
"347","Otu00835",0.119617831899576,0,"No","TF","Bacteria","Chlamydiae","Chlamydiae","Chlamydiales","Chlamydiaceae","uncultured"
"348","Otu00835",0.465695386597507,0,"No","T1","Bacteria","Chlamydiae","Chlamydiae","Chlamydiales","Chlamydiaceae","uncultured"
"349","Otu00837",0.2419462984931,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrionaceae_unclassified"
"350","Otu00843",0.0866715258233199,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia"
"351","Otu00845",-0.205631157819204,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","uncultured","uncultured_ge"
"352","Otu00848",-0.130695003397646,0,"No","T1","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Rhodopirellula"
"353","Otu00849",0.121532916324333,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"354","Otu00851",-0.131753585694376,0,"No","T1","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"355","Otu00854",0.0688112615616402,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"356","Otu00854",0.0614113337472938,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"357","Otu00858",-0.236607235946047,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"358","Otu00858",0.189374841181057,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"359","Otu00865",0.298966835122809,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified"
"360","Otu00867",0.0758761886340563,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Thalassospira"
"361","Otu00868",0.176634585145505,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Saprospiraceae_unclassified"
"362","Otu00868",0.0179509181788638,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Saprospiraceae_unclassified"
"363","Otu00871",0.0176885800360813,0,"No","TF","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Blastopirellula"
"364","Otu00872",-0.212610446338851,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured_ge"
"365","Otu00875",0.14403084814284,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"366","Otu00878",-0.15079125174753,0,"No","TF","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula"
"367","Otu00886",0.442782464671586,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"368","Otu00886",-0.0616648101529209,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"369","Otu00889",-0.163852231447247,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured"
"370","Otu00897",-0.0343227329868269,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade_unclassified"
"371","Otu00901",-0.077871770384116,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169_marine_group","AEGEAN-169_marine_group_ge"
"372","Otu00904",-0.0892607315891125,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"373","Otu00904",-0.243072720436297,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"374","Otu00907",0.403453021699836,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","HTCC5015"
"375","Otu00912",0.0716879104837938,0,"No","T1","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","Rubinisphaeraceae_unclassified"
"376","Otu00912",0.0789826812654238,0,"No","TF","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","Rubinisphaeraceae_unclassified"
"377","Otu00920",0.213166182549477,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"378","Otu00923",0.188919188959749,0,"No","T1","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Halodesulfovibrio"
"379","Otu00924",-0.265356791496884,0,"No","T1","Bacteria","Patescibacteria","Parcubacteria","Parcubacteria_unclassified","Parcubacteria_unclassified","Parcubacteria_unclassified"
"380","Otu00935",0.328430969896494,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Lewinella"
"381","Otu00937",0.064387036017944,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"382","Otu00949",0.167902300255262,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella"
"383","Otu00950",0.0280346787505863,0,"No","TF","Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902"
"384","Otu00952",0.221360753155046,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured"
"385","Otu00957",-0.213290562957855,0,"No","TF","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","Rubinisphaeraceae_unclassified"
"386","Otu00960",0.439765112356738,0,"No","T1","Bacteria","Chlamydiae","Chlamydiae","Chlamydiales","Chlamydiaceae","uncultured"
"387","Otu00960",-0.0315796396830477,0,"No","TF","Bacteria","Chlamydiae","Chlamydiae","Chlamydiales","Chlamydiaceae","uncultured"
"388","Otu00963",0.0696528242664681,0,"No","T1","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"389","Otu00969",-0.0793639471585708,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Portibacter"
"390","Otu00976",0.276682115388069,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"391","Otu00979",-0.0149794441961439,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"392","Otu00979",0.0376076108127099,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"393","Otu00981",-0.0200807288412643,0,"No","T1","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria_fa","Candidatus_Kaiserbacteria_ge"
"394","Otu00982",-0.560092811179485,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured"
"395","Otu00985",0.011538746977801,0,"No","T1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"396","Otu00986",0.12237703863657,0,"No","T1","Bacteria","Planctomycetes","OM190","OM190_or","OM190_fa","OM190_ge"
"397","Otu00989",-0.192570694973268,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia"
"398","Otu00990",0.258469576407476,0,"No","TF","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured"
"399","Otu00995",-0.135556734752755,0,"No","TF","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"400","Otu00998",-0.0202833416907337,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","uncultured"
"401","Otu01001",-0.0861038886678624,0,"No","T1","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Xenococcaceae","Xenococcus_PCC-7305"
"402","Otu01001",-0.111786119489168,0,"No","TF","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Xenococcaceae","Xenococcus_PCC-7305"
"403","Otu01010",0.166460081473592,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Marivita"
"404","Otu01018",-0.091090551991584,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified"
"405","Otu01027",-0.0596441285512304,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"406","Otu01035",0.145221176249631,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Neisseriaceae","uncultured"
"407","Otu01037",0.039548529217944,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter"
"408","Otu01039",0.0744052108700096,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169_marine_group","AEGEAN-169_marine_group_ge"
"409","Otu01040",-0.0943669918814183,0,"No","T1","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22_fa","JGI_0000069-P22_ge"
"410","Otu01047",0.232623898707233,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Filomicrobium"
"411","Otu01052",-0.0375785476024193,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"412","Otu01057",0.0416796649434197,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"413","Otu01062",0.0420989202066486,0,"No","TF","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Algisphaera"
"414","Otu01063",0.105191054038593,0,"No","TF","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified"
"415","Otu01099",0.0260890013462753,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquimarina"
"416","Otu01100",-0.123219813782167,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Ralstonia"
"417","Otu01100",0.0696073356245804,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Ralstonia"
"418","Otu01103",0.119955922707065,0,"No","T1","Bacteria","Chlamydiae","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured"
"419","Otu01103",0.227889360852037,0,"No","TF","Bacteria","Chlamydiae","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured"
"420","Otu01105",-0.0881608392369586,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","uncultured"
"421","Otu01115",0.0960619688092892,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","C1-B045"
"422","Otu01115",0.0742589153716402,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","C1-B045"
"423","Otu01119",0.0821581796941667,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified"
"424","Otu01121",0.0478075514006132,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Halieaceae_unclassified"
"425","Otu01124",0.0497348317081452,0,"No","TF","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"426","Otu01124",0.446735098545487,0,"No","T1","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"427","Otu01128",0.333087016074403,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"428","Otu01137",-0.0575457282045245,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"429","Otu01138",0.25318746237128,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","uncultured"
"430","Otu01147",-0.182481315230549,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Aquabacterium"
"431","Otu01153",0.133649911477747,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella"
"432","Otu01156",0.30970025160961,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Rubidimonas"
"433","Otu01167",0.0186667124997916,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"434","Otu01167",-0.117723321687859,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"435","Otu01171",0.00338823131305628,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified"
"436","Otu01174",-0.275169734480565,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","Francisella"
"437","Otu01181",0.00372796820260148,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda"
"438","Otu01183",-0.135580049673263,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Cloacibacterium"
"439","Otu01185",0.0561363514338372,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"440","Otu01203",-0.0299967040075491,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Saprospiraceae_unclassified"
"441","Otu01206",0.0112276819376047,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas"
"442","Otu01207",0.0818691177184057,0,"No","T1","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"443","Otu01209",0.10149033163335,0,"No","T1","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group"
"444","Otu01209",0.102568672692076,0,"No","TF","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group"
"445","Otu01214",0.0460673548302128,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"446","Otu01214",0.0842886473514124,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"447","Otu01220",0.258152284829245,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured"
"448","Otu01220",-0.324790538729786,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured"
"449","Otu01221",0.280970191301251,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"450","Otu01221",0.00930868436234848,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"451","Otu01223",0.324006794804912,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group_ge"
"452","Otu01227",0.292426939015905,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"453","Otu01229",-0.255084448887132,0,"No","T1","Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales","Dadabacteriales_fa","Dadabacteriales_ge"
"454","Otu01233",0.0909266613153195,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella"
"455","Otu01237",0.102027337590741,0,"No","TF","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Nostocaceae","Rivularia_PCC-7116"
"456","Otu01242",0.35878402066931,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"457","Otu01251",-0.396611109350331,0,"No","TF","Bacteria","Chlamydiae","Chlamydiae","Chlamydiales","Chlamydiales_unclassified","Chlamydiales_unclassified"
"458","Otu01257",0.101414170880131,0,"No","TF","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovoracaceae_unclassified"
"459","Otu01261",0.102044854155966,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Marinicella"
"460","Otu01265",0.0654782193440664,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_III","Clade_III_ge"
"461","Otu01268",0.0627180039634038,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Saprospiraceae_unclassified"
"462","Otu01268",-0.00181209480416223,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Saprospiraceae_unclassified"
"463","Otu01276",0.0739876953533007,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"464","Otu01286",-0.344601699866619,0,"No","TF","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales_fa","Saccharimonadales_ge"
"465","Otu01291",-0.064990064220999,0,"No","TF","Bacteria","WPS-2","WPS-2_cl","WPS-2_or","WPS-2_fa","WPS-2_ge"
"466","Otu01298",0.0943738316103486,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"467","Otu01302",0.0233478084357437,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"468","Otu01307",-0.10715718210357,0,"No","T1","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Blastopirellula"
"469","Otu01322",-0.0682303537660305,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Algitalea"
"470","Otu01325",-0.0620775176252493,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae","uncultured"
"471","Otu01327",-0.00592275617730102,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Salinimonas"
"472","Otu01330",0.0436506667002746,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Saprospiraceae_unclassified"
"473","Otu01338",0.114646969725249,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"474","Otu01346",0.131311398393418,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"475","Otu01348",-0.0820620687157796,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hellea"
"476","Otu01356",-0.098062285599007,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","uncultured"
"477","Otu01356",0.0505339425921164,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","uncultured"
"478","Otu01375",0.0710935972182485,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"479","Otu01376",-0.330666863583549,0,"No","TF","Bacteria","Planctomycetes","OM190","OM190_or","OM190_fa","OM190_ge"
"480","Otu01387",-0.0988822073545779,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionellaceae_ge"
"481","Otu01389",-0.417993500082274,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Marinicella"
"482","Otu01402",-0.193728919116417,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas"
"483","Otu01412",0.280560720363438,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"484","Otu01413",-0.154197495293223,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius"
"485","Otu01415",-0.170286445167585,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified"
"486","Otu01427",0.0556916147453557,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"487","Otu01431",-0.0502173446620319,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured"
"488","Otu01449",-0.0618214354505373,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Unknown_Family_unclassified"
"489","Otu01451",0.358096308791904,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae","uncultured"
"490","Otu01454",0.206405939587078,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum"
"491","Otu01470",0.0492135404531628,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter"
"492","Otu01473",0.285146902267318,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured"
"493","Otu01482",-0.110367287165156,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella"
"494","Otu01493",0.0363980921280028,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Algicola"
"495","Otu01507",-0.0796193040795559,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169_marine_group","AEGEAN-169_marine_group_ge"
"496","Otu01520",0.0786992555124068,0,"No","TF","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured"
"497","Otu01523",0.0734461614369752,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","EC3","EC3_fa","EC3_ge"
"498","Otu01526",0.270818910394652,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Oceanicaulis"
"499","Otu01529",0.121677917287278,0,"No","TF","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","BIrii41_ge"
"500","Otu01530",-0.0777633199751083,0,"No","T1","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"501","Otu01537",-0.345246794443298,0,"No","T1","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"502","Otu01539",0.240274685957289,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Piscirickettsiales","Piscirickettsiaceae","Candidatus_Endoecteinascidia"
"503","Otu01546",0.01615386140388,0,"No","TF","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group"
"504","Otu01549",-0.0455850833801282,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"505","Otu01559",-0.0797664523817809,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseobacter_clade_CHAB-I-5_lineage"
"506","Otu01578",-0.134091488702481,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Lewinella"
"507","Otu01583",-0.0700240717876611,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillales_unclassified","Oceanospirillales_unclassified"
"508","Otu01585",-0.0790754266250693,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus"
"509","Otu01595",-0.0881608392369586,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"510","Otu01598",0.180928325305603,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"511","Otu01624",-0.0682303537660305,0,"No","TF","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Blastopirellula"
"512","Otu01633",0.260088939042693,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Ga0077536","Ga0077536_fa","Ga0077536_ge"
"513","Otu01640",-0.0408230699513981,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"514","Otu01648",-0.1062384110224,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"515","Otu01662",0.0268095157929409,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Midichloriaceae","Midichloriaceae_unclassified"
