"","OTU","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","Genus","top.group"
"129","Otu00091","S2142",0.00233333333333333,"S2142","sample","302","High","Pocillopora_acuta","T1","4.6","3","CCC","","2142","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"134","Otu00091","S3512",0.00233333333333333,"S3512","sample","310","High","Pocillopora_acuta","T1","4.0","7","CCC","","3512","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"54","Otu00019","S3486",0.002,"S3486","sample","306","High","Pocillopora_acuta","TF","6.1","6","CCC","","3486","Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","core"
"94","Otu00068","S431",0.002,"S431","sample","306","Ambient","Pocillopora_acuta","T1","6.1","8","CCC","","431","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"119","Otu00091","S1061",0.002,"S1061","sample","301","Ambient","Pocillopora_acuta","TF","4.9","5","CCC","","1061","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"14","Otu00001","S3513",0.00133333333333333,"S3513","sample","303","High","Pocillopora_acuta","T1","4.9","2","CCC","","3513","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"84","Otu00068","S2402",0.00133333333333333,"S2402","sample","306","High","Pocillopora_acuta","T1","6.1","3","CCC","","2402","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"132","Otu00091","S3486",0.00133333333333333,"S3486","sample","306","High","Pocillopora_acuta","TF","6.1","6","CCC","","3486","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"141","Otu00091","S473",0.00133333333333333,"S473","sample","305","High","Pocillopora_acuta","TF","6.1","7","C42","","473","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"145","Otu00091","SN158",0.00133333333333333,"SN158","sample","307","Ambient","Pocillopora_acuta","TF","4.9","5","C42","","N158","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"92","Otu00068","S3512",0.001,"S3512","sample","310","High","Pocillopora_acuta","T1","4.0","7","CCC","","3512","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"150","Otu00091","SN169",0.001,"SN169","sample","305","Ambient","Pocillopora_acuta","TF","6.1","5","C42","","N169","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"48","Otu00019","S3513",0.000666666666666667,"S3513","sample","303","High","Pocillopora_acuta","T1","4.9","2","CCC","","3513","Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","core"
"97","Otu00068","S3513",0.000333333333333333,"S3513","sample","303","High","Pocillopora_acuta","T1","4.9","2","CCC","","3513","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"2","Otu00001","S2402",0,"S2402","sample","306","High","Pocillopora_acuta","T1","6.1","3","CCC","","2402","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"8","Otu00001","S3081",0,"S3081","sample","304","Ambient","Pocillopora_acuta","TF","6.4","1","CCC",NA,"3081","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"9","Otu00001","S2226",0,"S2226","sample","312","Ambient","Pocillopora_acuta","TF","5.8","8","CCC","","2226","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"10","Otu00001","S3164",0,"S3164","sample","303","Ambient","Pocillopora_acuta","TF","4.9","8","CCC",NA,"3164","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"11","Otu00001","S2879",0,"S2879","sample","301","High","Pocillopora_acuta","TF","4.9","7","CCC","","2879","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"17","Otu00001","S3490",0,"S3490","sample","308","High","Pocillopora_acuta","T1","6.7","11","CCC","","3490","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"23","Otu00001","SN104",0,"SN104","sample","310","Ambient","Pocillopora_acuta","T1","4.0","8","CCC","","N104","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"30","Otu00001","SN170",0,"SN170","sample","307","Ambient","Pocillopora_acuta","T1","4.9","1","C42","","N170","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"31","Otu00001","SN87",0,"SN87","sample","305","High","Pocillopora_acuta","T0","6.1","3","C42","","N87","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"36","Otu00001","SN89",0,"SN89","sample","311","Ambient","Pocillopora_acuta","T1","7.3","4","C42","","N89","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"37","Otu00001","SN2",0,"SN2","sample","306","Ambient","Pocillopora_acuta","T0","6.1","11","CCC","","N2","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"49","Otu00019","S3481",0,"S3481","sample","312","High","Pocillopora_acuta","TF","5.8","7","CCC","","3481","Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","core"
"58","Otu00019","S431",0,"S431","sample","306","Ambient","Pocillopora_acuta","T1","6.1","8","CCC","","431","Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","core"
"59","Otu00019","S3487",0,"S3487","sample","303","High","Pocillopora_acuta","TF","4.9","6","CCC","","3487","Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","core"
"63","Otu00019","S473",0,"S473","sample","305","High","Pocillopora_acuta","TF","6.1","7","C42","","473","Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","core"
"65","Otu00019","S915",0,"S915","sample","304","High","Pocillopora_acuta","T0","6.4","6","CCC","","915","Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","core"
"68","Otu00019","SN4",0,"SN4","sample","308","Ambient","Pocillopora_acuta","T0","6.7","9","CCC","","N4","Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","core"
"69","Otu00019","SN18",0,"SN18","sample","301","High","Pocillopora_acuta","T0","4.9","3","CCC","","N18","Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","core"
"73","Otu00019","SN85",0,"SN85","sample","311","Ambient","Pocillopora_acuta","T0","7.3","4","C42","","N85","Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","core"
"74","Otu00019","SN87",0,"SN87","sample","305","High","Pocillopora_acuta","T0","6.1","3","C42","","N87","Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","core"
"75","Otu00019","SN30",0,"SN30","sample","307","Ambient","Pocillopora_acuta","T0","4.9","4","C42","","N30","Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","core"
"82","Otu00068","S1443b",0,"S1443b","sample","308","Ambient","Pocillopora_acuta","T1","6.7","5","CCC","","1443","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"83","Otu00068","S3086",0,"S3086","sample","309","High","Pocillopora_acuta","T1","5.5","11","C42",NA,"3086","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"88","Otu00068","S314",0,"S314","sample","305","High","Pocillopora_acuta","T1","6.1","6","C42",NA,"314","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"89","Otu00068","S2736",0,"S2736","sample","311","High","Pocillopora_acuta","T1","7.3","11","C42","","2736","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"91","Otu00068","S755",0,"S755","sample","312","High","Pocillopora_acuta","T0","5.8","5","CCC","","755","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"96","Otu00068","S785b",0,"S785b","sample","306","Ambient","Pocillopora_acuta","TF","6.1","9","CCC","","779","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"101","Otu00068","S915",0,"S915","sample","304","High","Pocillopora_acuta","T0","6.4","6","CCC","","915","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"104","Otu00068","SN4",0,"SN4","sample","308","Ambient","Pocillopora_acuta","T0","6.7","9","CCC","","N4","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"105","Otu00068","SN18",0,"SN18","sample","301","High","Pocillopora_acuta","T0","4.9","3","CCC","","N18","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"107","Otu00068","SN2",0,"SN2","sample","306","Ambient","Pocillopora_acuta","T0","6.1","11","CCC","","N2","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"109","Otu00068","SN85",0,"SN85","sample","311","Ambient","Pocillopora_acuta","T0","7.3","4","C42","","N85","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"110","Otu00068","SN197b",0,"SN197b","sample","309","Ambient","Pocillopora_acuta","T1","5.5","8","C42","","N197","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"111","Otu00068","SN198",0,"SN198","sample","305","Ambient","Pocillopora_acuta","T1","6.1","9","C42","","N198","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"112","Otu00068","SN30",0,"SN30","sample","307","Ambient","Pocillopora_acuta","T0","4.9","4","C42","","N30","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"114","Otu00068","SN87",0,"SN87","sample","305","High","Pocillopora_acuta","T0","6.1","3","C42","","N87","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","core"
"116","Otu00091","S3086",0,"S3086","sample","309","High","Pocillopora_acuta","T1","5.5","11","C42",NA,"3086","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"118","Otu00091","S2736",0,"S2736","sample","311","High","Pocillopora_acuta","T1","7.3","11","C42","","2736","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"120","Otu00091","S3081",0,"S3081","sample","304","Ambient","Pocillopora_acuta","TF","6.4","1","CCC",NA,"3081","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"122","Otu00091","S3164",0,"S3164","sample","303","Ambient","Pocillopora_acuta","TF","4.9","8","CCC",NA,"3164","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"123","Otu00091","S2879",0,"S2879","sample","301","High","Pocillopora_acuta","TF","4.9","7","CCC","","2879","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"126","Otu00091","S3513",0,"S3513","sample","303","High","Pocillopora_acuta","T1","4.9","2","CCC","","3513","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"127","Otu00091","S3481",0,"S3481","sample","312","High","Pocillopora_acuta","TF","5.8","7","CCC","","3481","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"128","Otu00091","S2893",0,"S2893","sample","311","High","Pocillopora_acuta","TF","7.3","2","C42","","2893","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"130","Otu00091","S915",0,"S915","sample","304","High","Pocillopora_acuta","T0","6.4","6","CCC","","915","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"136","Otu00091","S431",0,"S431","sample","306","Ambient","Pocillopora_acuta","T1","6.1","8","CCC","","431","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"139","Otu00091","SN197b",0,"SN197b","sample","309","Ambient","Pocillopora_acuta","T1","5.5","8","C42","","N197","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"142","Otu00091","S3490",0,"S3490","sample","308","High","Pocillopora_acuta","T1","6.7","11","CCC","","3490","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"143","Otu00091","SN87",0,"SN87","sample","305","High","Pocillopora_acuta","T0","6.1","3","C42","","N87","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"147","Otu00091","SN18",0,"SN18","sample","301","High","Pocillopora_acuta","T0","4.9","3","CCC","","N18","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"148","Otu00091","SN89",0,"SN89","sample","311","Ambient","Pocillopora_acuta","T1","7.3","4","C42","","N89","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"149","Otu00091","SN2",0,"SN2","sample","306","Ambient","Pocillopora_acuta","T0","6.1","11","CCC","","N2","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","core"
"157","Otu00114","S2893",0,"S2893","sample","311","High","Pocillopora_acuta","TF","7.3","2","C42","","2893","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius","core"
"163","Otu00114","S2226",0,"S2226","sample","312","Ambient","Pocillopora_acuta","TF","5.8","8","CCC","","2226","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius","core"
"168","Otu00114","S3513",0,"S3513","sample","303","High","Pocillopora_acuta","T1","4.9","2","CCC","","3513","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius","core"
"170","Otu00114","S473",0,"S473","sample","305","High","Pocillopora_acuta","TF","6.1","7","C42","","473","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius","core"
"177","Otu00114","SN104",0,"SN104","sample","310","Ambient","Pocillopora_acuta","T1","4.0","8","CCC","","N104","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius","core"
"179","Otu00114","SN169",0,"SN169","sample","305","Ambient","Pocillopora_acuta","TF","6.1","5","C42","","N169","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius","core"
"180","Otu00114","SN85",0,"SN85","sample","311","Ambient","Pocillopora_acuta","T0","7.3","4","C42","","N85","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius","core"
"184","Otu00114","SN170",0,"SN170","sample","307","Ambient","Pocillopora_acuta","T1","4.9","1","C42","","N170","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius","core"
"185","Otu00114","SN87",0,"SN87","sample","305","High","Pocillopora_acuta","T0","6.1","3","C42","","N87","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius","core"
"189","Otu00114","SN18",0,"SN18","sample","301","High","Pocillopora_acuta","T0","4.9","3","CCC","","N18","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius","core"
