"","OTU","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","Genus","top.group"
"68","Otu00104","S914",0.0106666666666667,"S914","sample","325","High","Pavona_varians","T0","2.6","11","C1","","914","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae_unclassified","core"
"25","Otu00011","S1982",0.01,"S1982","sample","351","High","Pavona_varians","T0","4.6","3","C27","","1982","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","core"
"50","Otu00073","S208b",0.008,"S208b","sample","354","Ambient","Pavona_varians","T0","4.1","6","C27","Yes","208","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","core"
"36","Otu00062","S208b",0.007,"S208b","sample","354","Ambient","Pavona_varians","T0","4.1","6","C27","Yes","208","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","core"
"19","Otu00011","S263",0.006,"S263","sample","361","Ambient","Pavona_varians","T0","6.8","1","C1","","263","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","core"
"12","Otu00001","S914",0.00566666666666667,"S914","sample","325","High","Pavona_varians","T0","2.6","11","C1","","914","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"45","Otu00073","S208",0.00566666666666667,"S208","sample","354","Ambient","Pavona_varians","T0","4.1","6","C27","Yes","208","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","core"
"31","Otu00062","S208",0.00533333333333333,"S208","sample","354","Ambient","Pavona_varians","T0","4.1","6","C27","Yes","208","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","core"
"38","Otu00062","S391",0.00466666666666667,"S391","sample","357","Ambient","Pavona_varians","T0","4.7","9","C27","","391","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","core"
"34","Otu00062","S148",0.00433333333333333,"S148","sample","356","High","Pavona_varians","T0","5.0","7","C1","","148","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","core"
"3","Otu00001","S208",0.004,"S208","sample","354","Ambient","Pavona_varians","T0","4.1","6","C27","Yes","208","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"66","Otu00104","S391",0.004,"S391","sample","357","Ambient","Pavona_varians","T0","4.7","9","C27","","391","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae_unclassified","core"
"48","Otu00073","S148",0.00333333333333333,"S148","sample","356","High","Pavona_varians","T0","5.0","7","C1","","148","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","core"
"60","Otu00104","SN35",0.00333333333333333,"SN35","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae_unclassified","core"
"69","Otu00104","S231",0.003,"S231","sample","359","Ambient","Pavona_varians","T0","2.0","9","C27","","231","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae_unclassified","core"
"58","Otu00104","S488",0.00266666666666667,"S488","sample","358","Ambient","Pavona_varians","T0","4.8","5","C1","","488","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae_unclassified","core"
"39","Otu00062","S1982",0.00233333333333333,"S1982","sample","351","High","Pavona_varians","T0","4.6","3","C27","","1982","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","core"
"47","Otu00073","S263",0.00233333333333333,"S263","sample","361","Ambient","Pavona_varians","T0","6.8","1","C1","","263","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","core"
"49","Otu00073","S616",0.002,"S616","sample","355","High","Pavona_varians","T0","3.8","2","C27","","616","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","core"
"52","Otu00073","S391",0.002,"S391","sample","357","Ambient","Pavona_varians","T0","4.7","9","C27","","391","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","core"
"62","Otu00104","S148",0.002,"S148","sample","356","High","Pavona_varians","T0","5.0","7","C1","","148","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae_unclassified","core"
"7","Otu00001","S616",0.00166666666666667,"S616","sample","355","High","Pavona_varians","T0","3.8","2","C27","","616","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"37","Otu00062","SN35b",0.00166666666666667,"SN35b","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","core"
"46","Otu00073","SN35",0.00166666666666667,"SN35","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","core"
"53","Otu00073","S1982",0.00166666666666667,"S1982","sample","351","High","Pavona_varians","T0","4.6","3","C27","","1982","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","core"
"54","Otu00073","S914",0.00166666666666667,"S914","sample","325","High","Pavona_varians","T0","2.6","11","C1","","914","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","core"
"63","Otu00104","S616",0.00166666666666667,"S616","sample","355","High","Pavona_varians","T0","3.8","2","C27","","616","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae_unclassified","core"
"11","Otu00001","S1982",0.00133333333333333,"S1982","sample","351","High","Pavona_varians","T0","4.6","3","C27","","1982","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"15","Otu00011","S1108",0.00133333333333333,"S1108","sample","362","High","Pavona_varians","T0","6.0","9","C27","","1108","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","core"
"32","Otu00062","SN35",0.00133333333333333,"SN35","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","core"
"61","Otu00104","S263",0.00133333333333333,"S263","sample","361","Ambient","Pavona_varians","T0","6.8","1","C1","","263","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae_unclassified","core"
"65","Otu00104","SN35b",0.00133333333333333,"SN35b","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae_unclassified","core"
"51","Otu00073","SN35b",0.001,"SN35b","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","core"
"1","Otu00001","S1108",0.000666666666666667,"S1108","sample","362","High","Pavona_varians","T0","6.0","9","C27","","1108","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"13","Otu00001","S231",0.000666666666666667,"S231","sample","359","Ambient","Pavona_varians","T0","2.0","9","C27","","231","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"43","Otu00073","S1108",0.000666666666666667,"S1108","sample","362","High","Pavona_varians","T0","6.0","9","C27","","1108","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","core"
"4","Otu00001","SN35",0,"SN35","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"5","Otu00001","S263",0,"S263","sample","361","Ambient","Pavona_varians","T0","6.8","1","C1","","263","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"9","Otu00001","SN35b",0,"SN35b","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"10","Otu00001","S391",0,"S391","sample","357","Ambient","Pavona_varians","T0","4.7","9","C27","","391","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"20","Otu00011","S148",0,"S148","sample","356","High","Pavona_varians","T0","5.0","7","C1","","148","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","core"
"29","Otu00062","S1108",0,"S1108","sample","362","High","Pavona_varians","T0","6.0","9","C27","","1108","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","core"
"30","Otu00062","S488",0,"S488","sample","358","Ambient","Pavona_varians","T0","4.8","5","C1","","488","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","core"
"33","Otu00062","S263",0,"S263","sample","361","Ambient","Pavona_varians","T0","6.8","1","C1","","263","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","core"
"40","Otu00062","S914",0,"S914","sample","325","High","Pavona_varians","T0","2.6","11","C1","","914","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","core"
"55","Otu00073","S231",0,"S231","sample","359","Ambient","Pavona_varians","T0","2.0","9","C27","","231","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","core"
"57","Otu00104","S1108",0,"S1108","sample","362","High","Pavona_varians","T0","6.0","9","C27","","1108","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae_unclassified","core"
"59","Otu00104","S208",0,"S208","sample","354","Ambient","Pavona_varians","T0","4.1","6","C27","Yes","208","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae_unclassified","core"
"64","Otu00104","S208b",0,"S208b","sample","354","Ambient","Pavona_varians","T0","4.1","6","C27","Yes","208","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae_unclassified","core"
"67","Otu00104","S1982",0,"S1982","sample","351","High","Pavona_varians","T0","4.6","3","C27","","1982","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae_unclassified","core"
"70","Otu00104","SN84",0,"SN84","sample","360","High","Pavona_varians","T0","2.0","8","C27","","N84","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae_unclassified","core"
