"","OTU","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","Genus","top.group"
"31","Otu00139","SN2",0.00666666666666667,"SN2","sample","306","Ambient","Pocillopora_acuta","T0","6.1","11","CCC","","N2","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"34","Otu00196","SN30",0.00666666666666667,"SN30","sample","307","Ambient","Pocillopora_acuta","T0","4.9","4","C42","","N30","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrionaceae_unclassified","core"
"27","Otu00139","SN4",0.005,"SN4","sample","308","Ambient","Pocillopora_acuta","T0","6.7","9","CCC","","N4","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"45","Otu00197","S755",0.004,"S755","sample","312","High","Pocillopora_acuta","T0","5.8","5","CCC","","755","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius","core"
"12","Otu00062","SN87",0.00366666666666667,"SN87","sample","305","High","Pocillopora_acuta","T0","6.1","3","C42","","N87","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","core"
"32","Otu00139","SN30",0.00366666666666667,"SN30","sample","307","Ambient","Pocillopora_acuta","T0","4.9","4","C42","","N30","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"35","Otu00196","S755",0.00366666666666667,"S755","sample","312","High","Pocillopora_acuta","T0","5.8","5","CCC","","755","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrionaceae_unclassified","core"
"20","Otu00073","SN87",0.00333333333333333,"SN87","sample","305","High","Pocillopora_acuta","T0","6.1","3","C42","","N87","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","core"
"5","Otu00001","S755",0.00266666666666667,"S755","sample","312","High","Pocillopora_acuta","T0","5.8","5","CCC","","755","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"1","Otu00001","S915",0.00233333333333333,"S915","sample","304","High","Pocillopora_acuta","T0","6.4","6","CCC","","915","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"41","Otu00197","SN4",0.002,"SN4","sample","308","Ambient","Pocillopora_acuta","T0","6.7","9","CCC","","N4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius","core"
"22","Otu00073","SN85",0.00166666666666667,"SN85","sample","311","Ambient","Pocillopora_acuta","T0","7.3","4","C42","","N85","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","core"
"28","Otu00139","S915",0.00166666666666667,"S915","sample","304","High","Pocillopora_acuta","T0","6.4","6","CCC","","915","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"40","Otu00196","SN87",0.00133333333333333,"SN87","sample","305","High","Pocillopora_acuta","T0","6.1","3","C42","","N87","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrionaceae_unclassified","core"
"25","Otu00139","S755",0.001,"S755","sample","312","High","Pocillopora_acuta","T0","5.8","5","CCC","","755","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"3","Otu00001","SN2",0,"SN2","sample","306","Ambient","Pocillopora_acuta","T0","6.1","11","CCC","","N2","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"8","Otu00001","SN87",0,"SN87","sample","305","High","Pocillopora_acuta","T0","6.1","3","C42","","N87","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"9","Otu00062","S755",0,"S755","sample","312","High","Pocillopora_acuta","T0","5.8","5","CCC","","755","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","core"
"16","Otu00062","SN85",0,"SN85","sample","311","Ambient","Pocillopora_acuta","T0","7.3","4","C42","","N85","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","core"
"17","Otu00073","S755",0,"S755","sample","312","High","Pocillopora_acuta","T0","5.8","5","CCC","","755","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","core"
"21","Otu00073","SN4",0,"SN4","sample","308","Ambient","Pocillopora_acuta","T0","6.7","9","CCC","","N4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified","core"
"29","Otu00139","SN85",0,"SN85","sample","311","Ambient","Pocillopora_acuta","T0","7.3","4","C42","","N85","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"30","Otu00139","SN87",0,"SN87","sample","305","High","Pocillopora_acuta","T0","6.1","3","C42","","N87","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"37","Otu00196","SN85",0,"SN85","sample","311","Ambient","Pocillopora_acuta","T0","7.3","4","C42","","N85","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrionaceae_unclassified","core"
"39","Otu00196","SN4",0,"SN4","sample","308","Ambient","Pocillopora_acuta","T0","6.7","9","CCC","","N4","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrionaceae_unclassified","core"
"46","Otu00197","SN85",0,"SN85","sample","311","Ambient","Pocillopora_acuta","T0","7.3","4","C42","","N85","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius","core"
"48","Otu00197","SN87",0,"SN87","sample","305","High","Pocillopora_acuta","T0","6.1","3","C42","","N87","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius","core"
