sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
C31/C17d-C21-C21ac-C31.9,87388,-0.5167363250663569,-0.11631001812841305,-0.08827820828292329,0.00870946870969684,0.005542561108596947,0.01664500796100868,-0.008281724800153203,-0.042979932019431975,0.018460609541829237,0.0021456195166092173,-0.016092416555356717,0.002615010701827092,-0.028344351640274656,-0.0023015372059738306,-0.03799188271166628,0.0058390603088626,0.002029280605877951,-0.0005622983139672138,-0.0337419544752256,-0.011136980076939603,0.0007091799430443169,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15/C1/C3/C1b,87776,0.3657389212355539,0.2633756364245964,-0.20584874141926787,0.14413347765114534,0.045281855022452536,0.07540727420560547,0.2702399313719375,-0.028879439808293633,-0.09271879250880799,-0.02816217243939023,-0.028293582409275205,-0.017681799366730182,1.278000233080124e-05,0.002825142183701437,0.00758712188047123,-0.00023202250825335238,0.006562806519146696,0.0007547698095972543,0.000475195262201914,0.0006734616544995603,-1.5313078533812378e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C42.2/C1,87143,0.312559289273179,-0.256668685479944,0.44097698531237894,0.047089687051484586,0.02688657118477123,-0.07052273479542036,0.056036205832201175,-0.028419895154570107,-0.0017987401003228716,0.002230815242706441,-0.0015310273071753116,0.038913471534898075,0.04674967874925286,-0.0020537255657760165,-0.034352119470284666,0.02439533339857389,-0.006277393817597577,0.004051018347590688,-0.00015097426894847653,-0.0092522138037522,-0.0003446823539586378,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C42.2/C3cg/C1j-C1b-C3-C1au-C45c-C115k,87786,0.4497018576031739,-0.18060474556089243,-0.15745563861505757,0.04146965752876307,0.03365940605193552,0.2572624238862678,-0.03754755868403196,0.012000934810798015,0.0007120936346409689,0.05674002940375059,-0.008793093710328373,0.10085819447055885,0.00031892265517265904,0.0006117646643799701,0.010976674744489136,-0.010324827878807731,-0.017708516263507,0.015341013376515323,-0.0005532049485703545,0.017584518579958335,-0.00038890176201880806,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42.2/C1-C1b-C3-C1au,87277,0.4407803997631732,-0.17740593235604626,-0.14116984884836023,0.03514646139396023,0.02043799069616753,0.26796554383753807,-0.08244262132893633,0.01633456711726247,0.006342692197922898,-0.021865293267629444,0.012018433013015414,-0.05337029139132376,0.11140714914196766,-0.003093499234952077,-0.06841349460325707,0.0025520017126250097,0.011726218753097047,-0.011626786936794531,0.0004912188239308672,-0.009025999351396407,0.00018551748858434855,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15h,87149,0.05884095820957531,0.24604513928900337,0.09680918904008563,-0.704173987960727,0.13358358854554814,0.014084071410342543,-0.03648369958296532,0.022881453544565923,0.0805041523424651,0.015576136804352063,0.020665199941965407,0.0318037599805035,-0.0066724135811791745,-0.0027376946820345514,-0.006160923400176181,0.00024087203838431056,-0.0018579160560036727,-0.0043722431271200814,-0.0003781909439372019,-0.003963279368443197,0.00010831141680170818,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C31-C17d-C21-C21ac-C31.1-C31a,87408,-0.5097300208920789,-0.11352952710038836,-0.08506033412920203,0.008462475807941197,0.0055440343932929344,0.010124575919159483,0.00027614429364595855,0.06435401813375767,-0.03641938121779768,0.004675753509228438,0.09610714766161361,0.01300141013156339,0.01537053184285818,0.0024857524682479486,0.014229839407706784,-0.0032293049675542547,0.0007793545894476106,-0.00029906610199053626,-0.041512865880899814,0.0025517612795575915,-0.0005173882755821862,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C31-C17d-C21-C31a-C21ac-C31g,87409,-0.5100780518634118,-0.11323972898670866,-0.08625788473536183,0.008139840891424027,0.002853888383296579,0.015339972302155577,-0.005252986639896703,-0.0323796778267912,-0.011398216780953834,0.003665703329709846,0.09558248832136641,0.014503703033446204,-0.02087820928185579,0.0009072382009427888,-0.020423792320592226,0.026793666722862125,0.014376098757255203,-0.04882951753617352,0.018686975304704367,0.02767803889875385,-0.00025969780056787065,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C42.2-C1ag-C1k-C42ax-C42ay-C1,87410,0.24528820048783073,-0.20133845044985288,0.451433071127842,0.01167097891791795,-0.01785920860205783,0.230780279479658,-0.1939501647928893,0.023264482491816767,-0.009492869394425566,-0.13389132621922098,0.015527656579052604,-0.10192970327049895,-0.07078893583281415,0.0012950754168424131,0.04019643364289355,-0.003521335390543419,0.00023851989666823844,0.0020649621457311464,-0.00041958064826871374,0.0019984521736055127,-3.812197833595234e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C1d/C42.2/C3-C1b-C3cg-C45c-C115k-C1au-C41p,87285,0.4276761546196874,-0.24772484949298365,0.12436210346928799,0.06942602499410346,0.05042376974592759,0.17061066584420087,0.03706313751322087,0.0013412142578920641,-0.053145997035226905,0.06637886833375856,-0.025878210153060015,0.07848441995314527,-0.08446851835919487,0.0019538944139938985,0.03908736471689655,-0.004437755915058171,0.01027900458029682,-0.01131931395096599,0.00026473362767147725,-0.011266168700231201,0.00030120255137599107,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.3804106105587924,0.19801920518400815,0.16374213520044156,0.07770250686057345,0.05059883191811311,0.04028418096320397,0.026753091755517367,0.015925300560076707,0.011815774901258437,0.010094617916371012,0.006447854032699304,0.004586906626735129,0.003913712309706692,0.0033229186933576246,0.0030239068030642343,0.0010602471265356002,0.0009111096929304788,0.0006728084897955247,0.00039247677099902244,0.0003192330117817528,2.570624038406693e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
