sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
C1/C1b-C1u-C3-C1bo,87232,-0.004430329674919678,-0.05043852413432896,0.018624990594584286,0.006472445007101386,0.012578017033979452,-0.0020339754146273146,-0.0007187059357274055,-0.0012200707130714523,0.0024609782057409203,-0.002883079442072792,0.0035932302124929705,0.01732344382455603,0.0005443912517735072,0.0030545598167456547,-3.2767308524734176e-05,-0.0004899884735804378,0.0013190491433961065,-0.0004277771786081596,2.896463464334457e-05,2.4919303877188793e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C3,87257,0.003190113825919398,-0.02803655785333081,0.011706561444577086,0.004112846185459356,-0.0004931391909465461,0.021312167362281333,0.005617315957647303,-0.011535970755482874,0.003837971990558641,-0.0049931441791694255,-1.4274632763825838e-05,-0.0022310615945776878,-7.456735333415891e-05,-0.0027492557132820046,-0.0032515388670908726,0.0001994247463444179,-0.0007155971132814829,0.0009960457242776807,2.2372151424348787e-05,-0.00021670357207132613,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15/C1/C3/C1b,87776,0.05462268580806128,-0.019354061922317825,-0.012175922799328677,-0.003152718769729863,-0.012106134909094953,-0.016836578332378872,0.014086252064450983,0.0013755351054348807,-0.004937944504514825,0.009046335161660497,0.006786318419895077,0.001780069929406832,2.9217428108004533e-05,-0.002045115275810048,0.0002973761040305075,0.000932452802280186,-0.00025825407769643037,-3.9183175709827534e-05,-4.805438939972943e-05,5.908944808906988e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C42.2/C3cg/C1j-C1b-C3-C1au-C45c-C115k,87786,-0.009383095354578621,-0.06436880016725208,0.014198566684341447,0.006346751476040072,0.013558537996241559,-0.0011252481354143446,0.0029605777875211414,0.02579378699821688,-0.0005106956965502761,0.0008178292280349984,-8.251702441167544e-05,-5.5649458339797514e-05,-0.00031454751685673323,-0.00011726377977223394,0.00016623980917820872,0.00013486425385952956,-0.003460112465267576,0.0021353239793773016,-0.0002123869722471919,0.00033437291924936124,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42.2/C1-C1b-C3-C1au,87277,-0.009155955595545037,-0.06479923265172864,0.004360076661487216,0.0035286409215530188,0.004899806358462214,0.0070350000736827695,0.0020391941724091957,0.004588652663139279,0.002620674111780492,-0.0028969992608057827,-0.0007785236440500304,-0.0023007100661253076,-8.112151077114084e-06,-0.0001759965009259689,0.004581350819591514,0.0006083525234194794,-0.003018786517550193,-0.001924716212640658,0.00019597852033883682,0.00047996332240460824,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15-C15n,87320,0.17805794430306132,0.03633392208974596,-0.0019523895137013878,-0.002146411067561718,0.001483944194307488,0.006977284758692008,-7.298210181631467e-05,-0.0033673489968330237,0.0015904026311361356,-0.00034583043527789824,-0.00016756337109978433,-0.0010453611655672713,-2.765125719688534e-05,0.0005947810062651912,0.00043623647093551856,-0.0003877785784728489,-0.00013179105137391207,-0.0003025113576919681,-0.0015184576586302091,-4.4345237298226855e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15-C15ci-C15n-C15cj-C15cc-C15cl-C15l,87706,0.22163998499794887,0.04638450524567488,-0.010365557845853494,0.024043157285196595,-0.014655058232475232,-0.016272054191915988,0.0024559356648019017,0.0037559002127573004,0.003888970844047547,-0.01563405281903599,-0.0065884588819223825,3.8892060653077267e-05,1.7161732436350994e-05,-0.001299266144501274,-0.0010602252063710287,0.0005008014048378646,0.00029405654861761114,9.029431192457104e-05,0.00020771295092520637,7.410416369232077e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15h/C15,87327,0.1913200474754114,0.0383177544641272,-0.0010580399131433027,-0.03426416348481275,0.013155608767799783,0.005514503238844019,-0.001245550519359418,-0.0011564029237078786,-0.00013421038029682553,0.0015322784197598248,0.0004043491763909496,-0.0002070265022090573,-5.836560179422232e-06,0.0004466799315879994,0.00021941802271549673,-0.00020454289881549558,-2.1428323134873804e-05,0.00036964420205021,0.0028625262380830765,-5.096052172318243e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15-C15ci-C15cj-C15cm-C15ch-C15n-C15ck,87731,0.253522336845503,0.05072292215785598,-0.006023887532381972,0.05507726934725788,-0.0032899995559921976,0.014770458949618558,-0.002205121622861445,-0.003405419400960728,-0.002525720291588702,0.009648698184458562,0.0038562922000792755,2.507497604432212e-05,-7.646620750113119e-06,0.0007843602491835952,0.0005228571417051757,-0.00026343615489921436,-0.00012119753094447031,-1.2000549704537388e-05,2.7801919535364183e-05,-3.223973664996001e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15h,87149,0.2034628026501068,0.040199015799046216,-0.0005409567335248681,-0.05448328239566019,0.020747329638001962,0.0036654135957837715,-0.0018861675289621395,0.0005821837667841982,-0.0007377335019545064,0.00043395513881637216,-0.00014193662056142847,0.00024783415310209453,8.074626153343076e-06,-0.00014372930100220593,-0.0002626374477862111,0.000134167448171042,9.33126529941877e-05,-0.00017618637504477662,-0.0016073103159253944,4.582365326501029e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.6037861519467231,0.303159030095611,0.04317669246593175,0.016012727672431996,0.013628329287880488,0.004958379482961051,0.004846316544819248,0.004138973095650243,0.0014670613155643851,0.001187581398233895,0.0011113793596152694,0.0007817039878381713,0.0006433956602063856,0.00043479520365486546,0.0002616393507186879,0.00019828168689078746,0.0001271370093128574,3.6670577560871775e-05,2.4989734692264167e-05,1.8764123702735747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
