"","X","otu_genus","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","top.group"
"448",115,"Otu00025-Ruegeria","SN110",0,"SN110","sample",369,"Ambient","Montipora_capitata","TF",3.3,4,"CD","","N110","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"449",121,"Otu00025-Ruegeria","SN38",0,"SN38","sample",371,"Ambient","Montipora_capitata","T0",3.4,8,"C","","N38","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"450",124,"Otu00025-Ruegeria","SN21",0,"SN21","sample",372,"Ambient","Montipora_capitata","T0",5.6,1,"C","","N21","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"451",125,"Otu00025-Ruegeria","SN82",0,"SN82","sample",373,"Ambient","Montipora_capitata","T0",5.3,5,"C","","N82","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"452",130,"Otu00025-Ruegeria","SN9",0,"SN9","sample",363,"High","Montipora_capitata","T0",5.4,11,"C","","N9","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"453",132,"Otu00025-Ruegeria","SN96",0,"SN96","sample",368,"Ambient","Montipora_capitata","TF",3.7,9,"CD","","N96","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"454",139,"Otu00092-uncultured","S1133",0,"S1133","sample",368,"High","Montipora_capitata","T1",3.7,11,"CD","","1133","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"455",143,"Otu00092-uncultured","S179",0,"S179","sample",369,"High","Montipora_capitata","T1",3.3,2,"CD","","179","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"456",146,"Otu00092-uncultured","S1753",0,"S1753","sample",370,"Ambient","Montipora_capitata","T0",3.7,9,"C","Yes","1753","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"457",151,"Otu00092-uncultured","S1753b",0,"S1753b","sample",370,"Ambient","Montipora_capitata","T0",3.7,9,"C","Yes","1753","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"458",158,"Otu00092-uncultured","SN49",0,"SN49","sample",372,"Ambient","Montipora_capitata","T1",5.6,4,"C","","N49","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"459",159,"Otu00092-uncultured","S3482",0,"S3482","sample",373,"High","Montipora_capitata","T1",5.3,3,"C","","3482","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"460",160,"Otu00092-uncultured","SN152",0,"SN152","sample",374,"Ambient","Montipora_capitata","TF",3.2,8,"CD","","N152","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"461",162,"Otu00092-uncultured","SN190",0,"SN190","sample",366,"High","Montipora_capitata","T1",7,2,"CD","","N190","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"462",163,"Otu00092-uncultured","SN64",0,"SN64","sample",366,"High","Montipora_capitata","T0",7,6,"CD","","N64","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"463",168,"Otu00092-uncultured","SN72",0,"SN72","sample",368,"High","Montipora_capitata","T0",3.7,7,"CD","","N72","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"464",169,"Otu00092-uncultured","SN38",0,"SN38","sample",371,"Ambient","Montipora_capitata","T0",3.4,8,"C","","N38","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"465",171,"Otu00092-uncultured","SN94",0,"SN94","sample",367,"High","Montipora_capitata","T0",5.8,2,"C","","N94","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"466",172,"Otu00092-uncultured","SN21",0,"SN21","sample",372,"Ambient","Montipora_capitata","T0",5.6,1,"C","","N21","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"467",173,"Otu00092-uncultured","SN82",0,"SN82","sample",373,"Ambient","Montipora_capitata","T0",5.3,5,"C","","N82","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"468",174,"Otu00092-uncultured","SN9",0,"SN9","sample",363,"High","Montipora_capitata","T0",5.4,11,"C","","N9","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"469",175,"Otu00092-uncultured","SN96",0,"SN96","sample",368,"Ambient","Montipora_capitata","TF",3.7,9,"CD","","N96","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"470",179,"Otu00139-uncultured","S1437",0,"S1437","sample",367,"High","Montipora_capitata","TF",5.8,6,"C","","1437","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"471",181,"Otu00139-uncultured","S3422",0,"S3422","sample",373,"High","Montipora_capitata","TF",5.3,7,"C","","3422","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"472",183,"Otu00139-uncultured","S1226",0,"S1226","sample",370,"Ambient","Montipora_capitata","TF",3.7,9,"C","","1226","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"473",184,"Otu00139-uncultured","S3204",0,"S3204","sample",370,"High","Montipora_capitata","TF",3.7,11,"C",NA,"3204","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"474",192,"Otu00139-uncultured","S2284",0,"S2284","sample",369,"High","Montipora_capitata","TF",3.3,6,"CD","","2284","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"475",200,"Otu00139-uncultured","S619",0,"S619","sample",368,"High","Montipora_capitata","TF",3.7,2,"CD","","619","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"476",203,"Otu00139-uncultured","S377",0,"S377","sample",373,"Ambient","Montipora_capitata","TF",5.3,5,"C","","377","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"477",205,"Otu00139-uncultured","S797",0,"S797","sample",365,"Ambient","Montipora_capitata","T1",6.7,1,"CD","","797","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"478",207,"Otu00139-uncultured","SN72",0,"SN72","sample",368,"High","Montipora_capitata","T0",3.7,7,"CD","","N72","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"479",208,"Otu00139-uncultured","S419",0,"S419","sample",370,"Ambient","Montipora_capitata","T1",3.7,5,"C","","419","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"480",210,"Otu00139-uncultured","SN49",0,"SN49","sample",372,"Ambient","Montipora_capitata","T1",5.6,4,"C","","N49","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"481",211,"Otu00139-uncultured","SN21",0,"SN21","sample",372,"Ambient","Montipora_capitata","T0",5.6,1,"C","","N21","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"482",212,"Otu00139-uncultured","SN82",0,"SN82","sample",373,"Ambient","Montipora_capitata","T0",5.3,5,"C","","N82","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"483",218,"Otu00139-uncultured","SN45",0,"SN45","sample",369,"Ambient","Montipora_capitata","T1",3.3,1,"CD","","N45","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"484",219,"Otu00139-uncultured","SN38",0,"SN38","sample",371,"Ambient","Montipora_capitata","T0",3.4,8,"C","","N38","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"485",116,"Otu00004-P3OB-42_ge","S419",0.952,"S419","sample",370,"Ambient","Montipora_capitata","T1",3.7,5,"C","","419","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"486",103,"Otu00004-P3OB-42_ge","SN82",0.93,"SN82","sample",373,"Ambient","Montipora_capitata","T0",5.3,5,"C","","N82","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"487",97,"Otu00004-P3OB-42_ge","SN150",0.892666666666667,"SN150","sample",364,"High","Montipora_capitata","T1",6,11,"CD","","N150","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"488",122,"Otu00004-P3OB-42_ge","SN42",0.887333333333333,"SN42","sample",364,"Ambient","Montipora_capitata","TF",6,5,"CD","","N42","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"489",107,"Otu00004-P3OB-42_ge","SN152",0.875,"SN152","sample",374,"Ambient","Montipora_capitata","TF",3.2,8,"CD","","N152","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"490",132,"Otu00004-P3OB-42_ge","S848",0.840333333333333,"S848","sample",367,"Ambient","Montipora_capitata","T1",5.8,5,"C","","848","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"491",102,"Otu00004-P3OB-42_ge","S1437",0.83,"S1437","sample",367,"High","Montipora_capitata","TF",5.8,6,"C","","1437","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"492",112,"Otu00004-P3OB-42_ge","S3479",0.824,"S3479","sample",367,"High","Montipora_capitata","T1",5.8,3,"C","","3479","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"493",184,"Otu00015-MBIC10086","S1133",0.823333333333333,"S1133","sample",368,"High","Montipora_capitata","T1",3.7,11,"CD","","1133","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"494",89,"Otu00004-P3OB-42_ge","S1753",0.809,"S1753","sample",370,"Ambient","Montipora_capitata","T0",3.7,9,"C","Yes","1753","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"495",93,"Otu00004-P3OB-42_ge","S1753b",0.807,"S1753b","sample",370,"Ambient","Montipora_capitata","T0",3.7,9,"C","Yes","1753","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"496",130,"Otu00004-P3OB-42_ge","SN110",0.804333333333333,"SN110","sample",369,"Ambient","Montipora_capitata","TF",3.3,4,"CD","","N110","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"497",92,"Otu00004-P3OB-42_ge","S2284",0.777333333333333,"S2284","sample",369,"High","Montipora_capitata","TF",3.3,6,"CD","","2284","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"498",105,"Otu00004-P3OB-42_ge","S1226",0.756333333333333,"S1226","sample",370,"Ambient","Montipora_capitata","TF",3.7,9,"C","","1226","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"499",126,"Otu00004-P3OB-42_ge","SN96",0.675333333333333,"SN96","sample",368,"Ambient","Montipora_capitata","TF",3.7,9,"CD","","N96","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"500",90,"Otu00004-P3OB-42_ge","S179",0.672,"S179","sample",369,"High","Montipora_capitata","T1",3.3,2,"CD","","179","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"501",324,"Otu00031-Endozoicomonas","S3204",0.615333333333333,"S3204","sample",370,"High","Montipora_capitata","TF",3.7,11,"C",NA,"3204","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"502",128,"Otu00004-P3OB-42_ge","SN33",0.610666666666667,"SN33","sample",364,"High","Montipora_capitata","T0",6,7,"CD","","N33","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"503",360,"Otu00058-Prosthecochloris","S619",0.601,"S619","sample",368,"High","Montipora_capitata","TF",3.7,2,"CD","","619","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","abund"
"504",101,"Otu00004-P3OB-42_ge","S3422",0.506,"S3422","sample",373,"High","Montipora_capitata","TF",5.3,7,"C","","3422","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"505",162,"Otu00013-P3OB-42_ge","S3422",0.488333333333333,"S3422","sample",373,"High","Montipora_capitata","TF",5.3,7,"C","","3422","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"506",204,"Otu00015-MBIC10086","SN190",0.481333333333333,"SN190","sample",366,"High","Montipora_capitata","T1",7,2,"CD","","N190","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"507",35,"Otu00001-Endozoicomonas","SN64",0.467333333333333,"SN64","sample",366,"High","Montipora_capitata","T0",7,6,"CD","","N64","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"508",220,"Otu00015-MBIC10086","SN72",0.463666666666667,"SN72","sample",368,"High","Montipora_capitata","T0",3.7,7,"CD","","N72","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"509",217,"Otu00015-MBIC10086","SN94",0.454,"SN94","sample",367,"High","Montipora_capitata","T0",5.8,2,"C","","N94","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"510",154,"Otu00013-P3OB-42_ge","SN92",0.451333333333333,"SN92","sample",368,"Ambient","Montipora_capitata","T1",3.7,8,"CD","","N92","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"511",38,"Otu00001-Endozoicomonas","SN49",0.445666666666667,"SN49","sample",372,"Ambient","Montipora_capitata","T1",5.6,4,"C","","N49","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"512",133,"Otu00013-P3OB-42_ge","S1104",0.438333333333333,"S1104","sample",365,"Ambient","Montipora_capitata","TF",6.7,4,"CD","","1104","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"513",119,"Otu00004-P3OB-42_ge","S377",0.436,"S377","sample",373,"Ambient","Montipora_capitata","TF",5.3,5,"C","","377","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"514",98,"Otu00004-P3OB-42_ge","S1104",0.426666666666667,"S1104","sample",365,"Ambient","Montipora_capitata","TF",6.7,4,"CD","","1104","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"515",163,"Otu00013-P3OB-42_ge","S377",0.413666666666667,"S377","sample",373,"Ambient","Montipora_capitata","TF",5.3,5,"C","","377","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"516",110,"Otu00004-P3OB-42_ge","SN92",0.413,"SN92","sample",368,"Ambient","Montipora_capitata","T1",3.7,8,"CD","","N92","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"517",303,"Otu00028-Candidatus_Amoebophilus","SN21",0.401333333333333,"SN21","sample",372,"Ambient","Montipora_capitata","T0",5.6,1,"C","","N21","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"518",131,"Otu00004-P3OB-42_ge","SN45",0.372,"SN45","sample",369,"Ambient","Montipora_capitata","T1",3.3,1,"CD","","N45","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"519",111,"Otu00004-P3OB-42_ge","S3469",0.364666666666667,"S3469","sample",374,"High","Montipora_capitata","T1",3.2,6,"CD","","3469","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"520",172,"Otu00013-P3OB-42_ge","SN45",0.342333333333333,"SN45","sample",369,"Ambient","Montipora_capitata","T1",3.3,1,"CD","","N45","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"521",91,"Otu00004-P3OB-42_ge","S1791",0.288333333333333,"S1791","sample",363,"High","Montipora_capitata","T1",5.4,6,"C","","1791","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"522",120,"Otu00004-P3OB-42_ge","SN94",0.275333333333333,"SN94","sample",367,"High","Montipora_capitata","T0",5.8,2,"C","","N94","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"523",136,"Otu00013-P3OB-42_ge","S3472",0.270666666666667,"S3472","sample",372,"High","Montipora_capitata","T1",5.6,3,"C","","3472","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"524",142,"Otu00013-P3OB-42_ge","S3469",0.264,"S3469","sample",374,"High","Montipora_capitata","T1",3.2,6,"CD","","3469","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"525",189,"Otu00015-MBIC10086","S619",0.261333333333333,"S619","sample",368,"High","Montipora_capitata","TF",3.7,2,"CD","","619","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"526",159,"Otu00013-P3OB-42_ge","SN33",0.249666666666667,"SN33","sample",364,"High","Montipora_capitata","T0",6,7,"CD","","N33","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"527",311,"Otu00031-Endozoicomonas","S153",0.245666666666667,"S153","sample",371,"Ambient","Montipora_capitata","T1",3.4,9,"C","","153","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"528",200,"Otu00015-MBIC10086","S3469",0.244333333333333,"S3469","sample",374,"High","Montipora_capitata","T1",3.2,6,"CD","","3469","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"529",118,"Otu00004-P3OB-42_ge","S3472",0.229,"S3472","sample",372,"High","Montipora_capitata","T1",5.6,3,"C","","3472","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"530",84,"Otu00002-Endozoicomonas","SN64",0.216666666666667,"SN64","sample",366,"High","Montipora_capitata","T0",7,6,"CD","","N64","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"531",148,"Otu00013-P3OB-42_ge","SN96",0.199333333333333,"SN96","sample",368,"Ambient","Montipora_capitata","TF",3.7,9,"CD","","N96","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"532",121,"Otu00004-P3OB-42_ge","SN192",0.173666666666667,"SN192","sample",373,"Ambient","Montipora_capitata","T1",5.3,8,"C","","N192","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"533",114,"Otu00004-P3OB-42_ge","SN184",0.170666666666667,"SN184","sample",363,"Ambient","Montipora_capitata","T1",5.4,9,"C","","N184","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"534",145,"Otu00013-P3OB-42_ge","SN184",0.17,"SN184","sample",363,"Ambient","Montipora_capitata","T1",5.4,9,"C","","N184","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"535",87,"Otu00002-Endozoicomonas","SN49",0.168,"SN49","sample",372,"Ambient","Montipora_capitata","T1",5.6,4,"C","","N49","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"536",375,"Otu00058-Prosthecochloris","S3473",0.145666666666667,"S3473","sample",372,"High","Montipora_capitata","TF",5.6,6,"C","","3473","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","abund"
"537",117,"Otu00004-P3OB-42_ge","SN172",0.141666666666667,"SN172","sample",374,"Ambient","Montipora_capitata","T1",3.2,5,"CD","","N172","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"538",238,"Otu00025-Ruegeria","S335",0.138333333333333,"S335","sample",363,"High","Montipora_capitata","TF",5.4,11,"C","","335","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"539",94,"Otu00004-P3OB-42_ge","S3204",0.137666666666667,"S3204","sample",370,"High","Montipora_capitata","TF",3.7,11,"C",NA,"3204","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"540",313,"Otu00031-Endozoicomonas","S1226",0.137,"S1226","sample",370,"Ambient","Montipora_capitata","TF",3.7,9,"C","","1226","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"541",439,"Otu00078-Endozoicomonas","SN38",0.134666666666667,"SN38","sample",371,"Ambient","Montipora_capitata","T0",3.4,8,"C","","N38","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"542",296,"Otu00028-Candidatus_Amoebophilus","S3473",0.112333333333333,"S3473","sample",372,"High","Montipora_capitata","TF",5.6,6,"C","","3473","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"543",317,"Otu00031-Endozoicomonas","S3482",0.109,"S3482","sample",373,"High","Montipora_capitata","T1",5.3,3,"C","","3482","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"544",182,"Otu00015-MBIC10086","S1437",0.101333333333333,"S1437","sample",367,"High","Montipora_capitata","TF",5.8,6,"C","","1437","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"545",129,"Otu00004-P3OB-42_ge","SN49",0.0876666666666667,"SN49","sample",372,"Ambient","Montipora_capitata","T1",5.6,4,"C","","N49","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"546",214,"Otu00015-MBIC10086","SN96",0.0823333333333333,"SN96","sample",368,"Ambient","Montipora_capitata","TF",3.7,9,"CD","","N96","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"547",314,"Otu00031-Endozoicomonas","S1753b",0.081,"S1753b","sample",370,"Ambient","Montipora_capitata","T0",3.7,9,"C","Yes","1753","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"548",309,"Otu00031-Endozoicomonas","S1753",0.0803333333333333,"S1753","sample",370,"Ambient","Montipora_capitata","T0",3.7,9,"C","Yes","1753","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"549",256,"Otu00025-Ruegeria","S3482",0.0756666666666667,"S3482","sample",373,"High","Montipora_capitata","T1",5.3,3,"C","","3482","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"550",413,"Otu00078-Endozoicomonas","S153",0.075,"S153","sample",371,"Ambient","Montipora_capitata","T1",3.4,9,"C","","153","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"551",251,"Otu00025-Ruegeria","SN172",0.0746666666666667,"SN172","sample",374,"Ambient","Montipora_capitata","T1",3.2,5,"CD","","N172","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"552",123,"Otu00004-P3OB-42_ge","S797",0.071,"S797","sample",365,"Ambient","Montipora_capitata","T1",6.7,1,"CD","","797","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"553",108,"Otu00004-P3OB-42_ge","S3470",0.0653333333333333,"S3470","sample",364,"High","Montipora_capitata","TF",6,2,"CD","","3470","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"554",368,"Otu00058-Prosthecochloris","S3470",0.0543333333333333,"S3470","sample",364,"High","Montipora_capitata","TF",6,2,"CD","","3470","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","abund"
"555",216,"Otu00015-MBIC10086","SN92",0.046,"SN92","sample",368,"Ambient","Montipora_capitata","T1",3.7,8,"CD","","N92","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"556",263,"Otu00025-Ruegeria","S153",0.0453333333333333,"S153","sample",371,"Ambient","Montipora_capitata","T1",3.4,9,"C","","153","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"557",152,"Otu00013-P3OB-42_ge","SN192",0.0446666666666667,"SN192","sample",373,"Ambient","Montipora_capitata","T1",5.3,8,"C","","N192","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"558",255,"Otu00025-Ruegeria","SN192",0.0443333333333333,"SN192","sample",373,"Ambient","Montipora_capitata","T1",5.3,8,"C","","N192","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"559",139,"Otu00013-P3OB-42_ge","S3470",0.0436666666666667,"S3470","sample",364,"High","Montipora_capitata","TF",6,2,"CD","","3470","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"560",242,"Otu00025-Ruegeria","S3470",0.0436666666666667,"S3470","sample",364,"High","Montipora_capitata","TF",6,2,"CD","","3470","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"561",34,"Otu00001-Endozoicomonas","SN38",0.0423333333333333,"SN38","sample",371,"Ambient","Montipora_capitata","T0",3.4,8,"C","","N38","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"562",237,"Otu00025-Ruegeria","S848",0.0413333333333333,"S848","sample",367,"Ambient","Montipora_capitata","T1",5.8,5,"C","","848","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"563",161,"Otu00013-P3OB-42_ge","S1791",0.0346666666666667,"S1791","sample",363,"High","Montipora_capitata","T1",5.4,6,"C","","1791","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","abund"
"564",226,"Otu00025-Ruegeria","S2284",0.033,"S2284","sample",369,"High","Montipora_capitata","TF",3.3,6,"CD","","2284","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"565",261,"Otu00025-Ruegeria","SN184",0.0326666666666667,"SN184","sample",363,"Ambient","Montipora_capitata","T1",5.4,9,"C","","N184","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"566",343,"Otu00031-Endozoicomonas","SN64",0.029,"SN64","sample",366,"High","Montipora_capitata","T0",7,6,"CD","","N64","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"567",59,"Otu00002-Endozoicomonas","SN184",0.0253333333333333,"SN184","sample",363,"Ambient","Montipora_capitata","T1",5.4,9,"C","","N184","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"568",432,"Otu00078-Endozoicomonas","SN21",0.0243333333333333,"SN21","sample",372,"Ambient","Montipora_capitata","T0",5.6,1,"C","","N21","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
