"","X","otu_genus","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","top.group"
"232",207,"Otu00012-Bacteria_unclassified","S1982",0.749333333333333,"S1982","sample",351,"High","Pavona_varians","T0",4.6,3,"C27","","1982","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"233",61,"Otu00008-Endozoicomonas","S1068",0.695,"S1068","sample",356,"High","Pavona_varians","T1",5,3,"C1","","1068","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"234",10,"Otu00001-Endozoicomonas","S3478",0.613,"S3478","sample",361,"High","Pavona_varians","T1",6.8,6,"C1","","3478","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"235",146,"Otu00011-Candidatus_Amoebophilus","S761",0.57,"S761","sample",355,"Ambient","Pavona_varians","T1",3.8,1,"C27","","761","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"236",152,"Otu00011-Candidatus_Amoebophilus","S616",0.568666666666667,"S616","sample",355,"High","Pavona_varians","T0",3.8,2,"C27","","616","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"237",348,"Otu00027-Cytophagales_unclassified","S1526",0.550333333333333,"S1526","sample",358,"High","Pavona_varians","TF",4.8,11,"C1","","1526","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"238",66,"Otu00008-Endozoicomonas","S148",0.527666666666667,"S148","sample",356,"High","Pavona_varians","T0",5,7,"C1","","148","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"239",133,"Otu00011-Candidatus_Amoebophilus","S3246",0.503333333333333,"S3246","sample",353,"High","Pavona_varians","T1",3.6,2,"C1","","3246","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"240",214,"Otu00012-Bacteria_unclassified","SN217",0.483,"SN217","sample",361,"Ambient","Pavona_varians","TF",6.8,8,"C1","","N217","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"241",523,"Otu00044-Cytophagales_unclassified","S1037",0.48,"S1037","sample",358,"Ambient","Pavona_varians","TF",4.8,9,"C1","","1037","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"242",95,"Otu00008-Endozoicomonas","S471",0.472,"S471","sample",356,"Ambient","Pavona_varians","TF",5,9,"C1","","471","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"243",175,"Otu00012-Bacteria_unclassified","S2214",0.471,"S2214","sample",351,"Ambient","Pavona_varians","TF",4.6,8,"C27","","2214","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"244",277,"Otu00021-MBIC10086","SN35",0.460666666666667,"SN35","sample",353,"Ambient","Pavona_varians","T0",3.6,11,"C1","","N35","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"245",274,"Otu00021-MBIC10086","SN35b",0.427333333333333,"SN35b","sample",353,"Ambient","Pavona_varians","T0",3.6,11,"C1","","N35","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"246",512,"Otu00039-uncultured","SN108b",0.385666666666667,"SN108b","sample",353,"Ambient","Pavona_varians","T1",3.6,9,"C1","","N108","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"247",138,"Otu00011-Candidatus_Amoebophilus","S2663",0.382,"S2663","sample",355,"High","Pavona_varians","TF",3.8,7,"C27","","2663","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"248",507,"Otu00039-uncultured","S955",0.341,"S955","sample",325,"Ambient","Pavona_varians","TF",2.6,9,"C1","","955","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"249",360,"Otu00027-Cytophagales_unclassified","S2328",0.325666666666667,"S2328","sample",359,"High","Pavona_varians","TF",2,3,"C27","","2328","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"250",521,"Otu00044-Cytophagales_unclassified","S422",0.317,"S422","sample",357,"Ambient","Pavona_varians","TF",4.7,8,"C27","","422","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"251",359,"Otu00027-Cytophagales_unclassified","S208b",0.282333333333333,"S208b","sample",354,"Ambient","Pavona_varians","T0",4.1,6,"C27","Yes","208","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"252",130,"Otu00011-Candidatus_Amoebophilus","S2214",0.281666666666667,"S2214","sample",351,"Ambient","Pavona_varians","TF",4.6,8,"C27","","2214","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"253",362,"Otu00027-Cytophagales_unclassified","S208",0.278666666666667,"S208","sample",354,"Ambient","Pavona_varians","T0",4.1,6,"C27","Yes","208","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"254",436,"Otu00030-Fulvivirga","S208",0.263666666666667,"S208","sample",354,"Ambient","Pavona_varians","T0",4.1,6,"C27","Yes","208","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","abund"
"255",446,"Otu00030-Fulvivirga","S208b",0.233666666666667,"S208b","sample",354,"Ambient","Pavona_varians","T0",4.1,6,"C27","Yes","208","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","abund"
"256",327,"Otu00026-Candidatus_Amoebophilus","S616",0.217666666666667,"S616","sample",355,"High","Pavona_varians","T0",3.8,2,"C27","","616","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"257",427,"Otu00030-Fulvivirga","SN35b",0.198666666666667,"SN35b","sample",353,"Ambient","Pavona_varians","T0",3.6,11,"C1","","N35","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","abund"
"258",73,"Otu00008-Endozoicomonas","S1857",0.196333333333333,"S1857","sample",362,"High","Pavona_varians","T1",6,2,"C27","","1857","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"259",339,"Otu00026-Candidatus_Amoebophilus","S761",0.178,"S761","sample",355,"Ambient","Pavona_varians","T1",3.8,1,"C27","","761","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"260",92,"Otu00008-Endozoicomonas","SN222",0.173,"SN222","sample",356,"Ambient","Pavona_varians","T1",5,8,"C1","","N222","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"261",169,"Otu00011-Candidatus_Amoebophilus","S914",0.167333333333333,"S914","sample",325,"High","Pavona_varians","T0",2.6,11,"C1","","914","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"262",289,"Otu00026-Candidatus_Amoebophilus","S231",0.161,"S231","sample",359,"Ambient","Pavona_varians","T0",2,9,"C27","","231","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"263",424,"Otu00030-Fulvivirga","S1254",0.161,"S1254","sample",362,"Ambient","Pavona_varians","T1",6,1,"C27","","1254","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","abund"
"264",136,"Otu00011-Candidatus_Amoebophilus","S3137",0.159333333333333,"S3137","sample",359,"High","Pavona_varians","T1",2,2,"C27",NA,"3137","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"265",430,"Otu00030-Fulvivirga","SN35",0.150333333333333,"SN35","sample",353,"Ambient","Pavona_varians","T0",3.6,11,"C1","","N35","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","abund"
"266",48,"Otu00001-Endozoicomonas","SN84",0.15,"SN84","sample",360,"High","Pavona_varians","T0",2,8,"C27","","N84","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"267",531,"Otu00044-Cytophagales_unclassified","S436",0.143333333333333,"S436","sample",357,"Ambient","Pavona_varians","T1",4.7,4,"C27","","436","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"268",147,"Otu00011-Candidatus_Amoebophilus","S249",0.142666666666667,"S249","sample",360,"Ambient","Pavona_varians","T1",2,5,"C27","","249","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"269",165,"Otu00011-Candidatus_Amoebophilus","SN84",0.129333333333333,"SN84","sample",360,"High","Pavona_varians","T0",2,8,"C27","","N84","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"270",293,"Otu00026-Candidatus_Amoebophilus","S1688",0.128666666666667,"S1688","sample",362,"Ambient","Pavona_varians","TF",6,5,"C27","","1688","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"271",131,"Otu00011-Candidatus_Amoebophilus","S2629",0.124666666666667,"S2629","sample",355,"High","Pavona_varians","T1",3.8,3,"C27","","2629","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"272",116,"Otu00011-Candidatus_Amoebophilus","S1413",0.115666666666667,"S1413","sample",357,"High","Pavona_varians","TF",4.7,11,"C27","","1413","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"273",140,"Otu00011-Candidatus_Amoebophilus","S231",0.115666666666667,"S231","sample",359,"Ambient","Pavona_varians","T0",2,9,"C27","","231","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"274",215,"Otu00012-Bacteria_unclassified","S1254",0.114666666666667,"S1254","sample",362,"Ambient","Pavona_varians","T1",6,1,"C27","","1254","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"275",155,"Otu00011-Candidatus_Amoebophilus","S2911",0.109,"S2911","sample",351,"High","Pavona_varians","T1",4.6,6,"C27","","2911","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"276",81,"Otu00008-Endozoicomonas","S1144",0.105,"S1144","sample",358,"Ambient","Pavona_varians","T1",4.8,8,"C1","","1144","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"277",194,"Otu00012-Bacteria_unclassified","SN108b",0.102,"SN108b","sample",353,"Ambient","Pavona_varians","T1",3.6,9,"C1","","N108","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"278",22,"Otu00001-Endozoicomonas","S2731",0.099,"S2731","sample",353,"High","Pavona_varians","TF",3.6,3,"C1","","2731","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"279",422,"Otu00030-Fulvivirga","S2911",0.097,"S2911","sample",351,"High","Pavona_varians","T1",4.6,6,"C27","","2911","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","abund"
"280",347,"Otu00027-Cytophagales_unclassified","S1254",0.0943333333333333,"S1254","sample",362,"Ambient","Pavona_varians","T1",6,1,"C27","","1254","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"281",486,"Otu00039-uncultured","S488",0.0933333333333333,"S488","sample",358,"Ambient","Pavona_varians","T0",4.8,5,"C1","","488","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"282",12,"Otu00001-Endozoicomonas","S2663",0.0896666666666667,"S2663","sample",355,"High","Pavona_varians","TF",3.8,7,"C27","","2663","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"283",161,"Otu00011-Candidatus_Amoebophilus","S488",0.089,"S488","sample",358,"Ambient","Pavona_varians","T0",4.8,5,"C1","","488","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"284",141,"Otu00011-Candidatus_Amoebophilus","S436",0.0796666666666667,"S436","sample",357,"Ambient","Pavona_varians","T1",4.7,4,"C27","","436","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"285",88,"Otu00008-Endozoicomonas","S1254",0.079,"S1254","sample",362,"Ambient","Pavona_varians","T1",6,1,"C27","","1254","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"286",5,"Otu00001-Endozoicomonas","S148",0.0786666666666667,"S148","sample",356,"High","Pavona_varians","T0",5,7,"C1","","148","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"287",148,"Otu00011-Candidatus_Amoebophilus","S2731",0.0756666666666667,"S2731","sample",353,"High","Pavona_varians","TF",3.6,3,"C1","","2731","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"288",387,"Otu00027-Cytophagales_unclassified","S2911",0.075,"S2911","sample",351,"High","Pavona_varians","T1",4.6,6,"C27","","2911","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"289",118,"Otu00011-Candidatus_Amoebophilus","S1688",0.0746666666666667,"S1688","sample",362,"Ambient","Pavona_varians","TF",6,5,"C27","","1688","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"290",115,"Otu00011-Candidatus_Amoebophilus","S1254",0.0706666666666667,"S1254","sample",362,"Ambient","Pavona_varians","T1",6,1,"C27","","1254","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"291",157,"Otu00011-Candidatus_Amoebophilus","SN108b",0.0706666666666667,"SN108b","sample",353,"Ambient","Pavona_varians","T1",3.6,9,"C1","","N108","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"292",198,"Otu00012-Bacteria_unclassified","S1108",0.0703333333333333,"S1108","sample",362,"High","Pavona_varians","T0",6,9,"C27","","1108","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"293",56,"Otu00001-Endozoicomonas","SN217",0.062,"SN217","sample",361,"Ambient","Pavona_varians","TF",6.8,8,"C1","","N217","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"294",122,"Otu00011-Candidatus_Amoebophilus","S1068",0.062,"S1068","sample",356,"High","Pavona_varians","T1",5,3,"C1","","1068","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"295",126,"Otu00011-Candidatus_Amoebophilus","S208",0.0523333333333333,"S208","sample",354,"Ambient","Pavona_varians","T0",4.1,6,"C27","Yes","208","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"296",363,"Otu00027-Cytophagales_unclassified","S422",0.0523333333333333,"S422","sample",357,"Ambient","Pavona_varians","TF",4.7,8,"C27","","422","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"297",399,"Otu00027-Cytophagales_unclassified","S420",0.0496666666666667,"S420","sample",354,"Ambient","Pavona_varians","TF",4.1,4,"C27","","420","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"298",144,"Otu00011-Candidatus_Amoebophilus","S422",0.0486666666666667,"S422","sample",357,"Ambient","Pavona_varians","TF",4.7,8,"C27","","422","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"299",123,"Otu00011-Candidatus_Amoebophilus","S208b",0.0456666666666667,"S208b","sample",354,"Ambient","Pavona_varians","T0",4.1,6,"C27","Yes","208","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"300",341,"Otu00026-Candidatus_Amoebophilus","SN84",0.0456666666666667,"SN84","sample",360,"High","Pavona_varians","T0",2,8,"C27","","N84","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"301",385,"Otu00027-Cytophagales_unclassified","S3137",0.0453333333333333,"S3137","sample",359,"High","Pavona_varians","T1",2,2,"C27",NA,"3137","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"302",322,"Otu00026-Candidatus_Amoebophilus","SN217",0.0443333333333333,"SN217","sample",361,"Ambient","Pavona_varians","TF",6.8,8,"C1","","N217","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"303",465,"Otu00039-uncultured","S1982",0.0443333333333333,"S1982","sample",351,"High","Pavona_varians","T0",4.6,3,"C27","","1982","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"304",159,"Otu00011-Candidatus_Amoebophilus","S391",0.042,"S391","sample",357,"Ambient","Pavona_varians","T0",4.7,9,"C27","","391","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"305",171,"Otu00011-Candidatus_Amoebophilus","SN35",0.042,"SN35","sample",353,"Ambient","Pavona_varians","T0",3.6,11,"C1","","N35","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"306",83,"Otu00008-Endozoicomonas","S1943",0.0386666666666667,"S1943","sample",358,"High","Pavona_varians","T1",4.8,7,"C1","","1943","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"307",193,"Otu00012-Bacteria_unclassified","S1688",0.0383333333333333,"S1688","sample",362,"Ambient","Pavona_varians","TF",6,5,"C27","","1688","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"308",307,"Otu00026-Candidatus_Amoebophilus","S1982",0.0373333333333333,"S1982","sample",351,"High","Pavona_varians","T0",4.6,3,"C27","","1982","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"309",13,"Otu00001-Endozoicomonas","S3383",0.0346666666666667,"S3383","sample",356,"High","Pavona_varians","TF",5,6,"C1","","3383","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"310",510,"Otu00039-uncultured","S761",0.0313333333333333,"S761","sample",355,"Ambient","Pavona_varians","T1",3.8,1,"C27","","761","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"311",298,"Otu00026-Candidatus_Amoebophilus","S1254",0.0306666666666667,"S1254","sample",362,"Ambient","Pavona_varians","T1",6,1,"C27","","1254","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"312",170,"Otu00011-Candidatus_Amoebophilus","SN35b",0.0276666666666667,"SN35b","sample",353,"Ambient","Pavona_varians","T0",3.6,11,"C1","","N35","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"313",366,"Otu00027-Cytophagales_unclassified","S2214",0.0236666666666667,"S2214","sample",351,"Ambient","Pavona_varians","TF",4.6,8,"C27","","2214","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"314",373,"Otu00027-Cytophagales_unclassified","S436",0.0203333333333333,"S436","sample",357,"Ambient","Pavona_varians","T1",4.7,4,"C27","","436","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"315",64,"Otu00008-Endozoicomonas","S1037",0.0196666666666667,"S1037","sample",358,"Ambient","Pavona_varians","TF",4.8,9,"C1","","1037","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"316",40,"Otu00001-Endozoicomonas","S208b",0.0186666666666667,"S208b","sample",354,"Ambient","Pavona_varians","T0",4.1,6,"C27","Yes","208","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"317",79,"Otu00008-Endozoicomonas","S488",0.0186666666666667,"S488","sample",358,"Ambient","Pavona_varians","T0",4.8,5,"C1","","488","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"318",14,"Otu00001-Endozoicomonas","S422",0.0183333333333333,"S422","sample",357,"Ambient","Pavona_varians","TF",4.7,8,"C27","","422","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"319",204,"Otu00012-Bacteria_unclassified","SN191",0.018,"SN191","sample",353,"Ambient","Pavona_varians","TF",3.6,4,"C1","","N191","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"320",163,"Otu00011-Candidatus_Amoebophilus","S490",0.0166666666666667,"S490","sample",357,"High","Pavona_varians","T1",4.7,2,"C27","","490","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"321",31,"Otu00001-Endozoicomonas","S488",0.016,"S488","sample",358,"Ambient","Pavona_varians","T0",4.8,5,"C1","","488","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"322",408,"Otu00030-Fulvivirga","S263",0.016,"S263","sample",361,"Ambient","Pavona_varians","T0",6.8,1,"C1","","263","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","abund"
"323",349,"Otu00027-Cytophagales_unclassified","S1166",0.0153333333333333,"S1166","sample",354,"High","Pavona_varians","TF",4.1,2,"C27","","1166","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"324",43,"Otu00001-Endozoicomonas","S955",0.0126666666666667,"S955","sample",325,"Ambient","Pavona_varians","TF",2.6,9,"C1","","955","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"325",501,"Otu00039-uncultured","S914",0.0123333333333333,"S914","sample",325,"High","Pavona_varians","T0",2.6,11,"C1","","914","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"326",59,"Otu00008-Endozoicomonas","S1688",0.0116666666666667,"S1688","sample",362,"Ambient","Pavona_varians","TF",6,5,"C27","","1688","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"327",200,"Otu00012-Bacteria_unclassified","S914",0.0116666666666667,"S914","sample",325,"High","Pavona_varians","T0",2.6,11,"C1","","914","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"328",124,"Otu00011-Candidatus_Amoebophilus","S2136",0.011,"S2136","sample",362,"High","Pavona_varians","TF",6,11,"C27","","2136","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"329",114,"Otu00008-Endozoicomonas","SN84",0.0106666666666667,"SN84","sample",360,"High","Pavona_varians","T0",2,8,"C27","","N84","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"330",388,"Otu00027-Cytophagales_unclassified","S2948",0.0106666666666667,"S2948","sample",351,"High","Pavona_varians","TF",4.6,7,"C27","","2948","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"331",11,"Otu00001-Endozoicomonas","S2328",0.0103333333333333,"S2328","sample",359,"High","Pavona_varians","TF",2,3,"C27","","2328","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"332",145,"Otu00011-Candidatus_Amoebophilus","S1982",0.01,"S1982","sample",351,"High","Pavona_varians","T0",4.6,3,"C27","","1982","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"333",120,"Otu00011-Candidatus_Amoebophilus","S1037",0.00966666666666667,"S1037","sample",358,"Ambient","Pavona_varians","TF",4.8,9,"C1","","1037","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"334",454,"Otu00030-Fulvivirga","S1688",0.009,"S1688","sample",362,"Ambient","Pavona_varians","TF",6,5,"C27","","1688","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","abund"
"335",325,"Otu00026-Candidatus_Amoebophilus","S914",0.00833333333333333,"S914","sample",325,"High","Pavona_varians","T0",2.6,11,"C1","","914","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"336",441,"Otu00030-Fulvivirga","S2629",0.00766666666666667,"S2629","sample",355,"High","Pavona_varians","T1",3.8,3,"C27","","2629","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","abund"
"337",321,"Otu00026-Candidatus_Amoebophilus","S2136",0.007,"S2136","sample",362,"High","Pavona_varians","TF",6,11,"C27","","2136","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"338",506,"Otu00039-uncultured","SN35b",0.007,"SN35b","sample",353,"Ambient","Pavona_varians","T0",3.6,11,"C1","","N35","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"339",518,"Otu00044-Cytophagales_unclassified","S1413",0.00666666666666667,"S1413","sample",357,"High","Pavona_varians","TF",4.7,11,"C27","","1413","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"340",2,"Otu00001-Endozoicomonas","S1556",0.00633333333333333,"S1556","sample",355,"Ambient","Pavona_varians","TF",3.8,4,"C27","","1556","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"341",354,"Otu00027-Cytophagales_unclassified","S1688",0.00633333333333333,"S1688","sample",362,"Ambient","Pavona_varians","TF",6,5,"C27","","1688","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"342",496,"Otu00039-uncultured","SN35",0.00633333333333333,"SN35","sample",353,"Ambient","Pavona_varians","T0",3.6,11,"C1","","N35","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"343",128,"Otu00011-Candidatus_Amoebophilus","S263",0.006,"S263","sample",361,"Ambient","Pavona_varians","T0",6.8,1,"C1","","263","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"344",46,"Otu00001-Endozoicomonas","S914",0.00566666666666667,"S914","sample",325,"High","Pavona_varians","T0",2.6,11,"C1","","914","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"345",53,"Otu00001-Endozoicomonas","SN108b",0.00566666666666667,"SN108b","sample",353,"Ambient","Pavona_varians","T1",3.6,9,"C1","","N108","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"346",134,"Otu00011-Candidatus_Amoebophilus","S1556",0.00533333333333333,"S1556","sample",355,"Ambient","Pavona_varians","TF",3.8,4,"C27","","1556","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"347",364,"Otu00027-Cytophagales_unclassified","S263",0.005,"S263","sample",361,"Ambient","Pavona_varians","T0",6.8,1,"C1","","263","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
